노선번호,노선아이디,정류소아이디,정류소순번,정류소명,정류소번호,x,y
60,234000316,228001066,58,오산리.천주교묘지입구, 29369,127.15575,37.3309
60,234000316,228001065,59,나이스골프장.희창냉장, 29361,127.15035,37.33075
60,234000316,228002085,60,죽전더힐스럭스, 29110,127.1485667,37.3311333
60,234000316,228001064,61,광명샤인빌.현암고등학교, 29793,127.1317,37.32715
60,234000316,228001063,62,내대지마을5단지.동부아파트, 29304,127.12515,37.3297833
60,234000316,228001062,63,동부아파트, 29296,127.1237333,37.3299333
60,234000316,228001061,64,새터마을모아미래도, 29292,127.12265,37.3301333
60,234000316,228001060,65,죽전도서관앞, 29280,127.11985,37.3301667
60,234000316,228001059,66,도담마을아이파크.죽전휴먼빌, 29272,127.1179,37.32975
60,234000316,228001058,67,도담마을.롯데캐슬, 29268,127.1163833,37.3294333
60,234000316,228001057,68,대지초교.금강플라자, 29260,127.1142167,37.3285333
60,234000316,228001056,69,한신.길훈아파트, 29250,127.1125667,37.32755
60,234000316,228001086,70,죽전동성2차아파트, 29230,127.1092167,37.3285833
60,234000316,228001085,71,동성1차아파트.죽전패션타운.서울예스병원, 29228,127.1092,37.3301333
60,234000316,228001084,72,죽전초중고교.대현초교, 29227,127.1091667,37.3333167
60,234000316,206000251,73,농수산물센터, 07059,127.1092,37.33705
60,234000316,206000040,74,오리역, 07058,127.1091833,37.3401167
60,234000316,206000215,75,오리역, 07057,127.1087333,37.3402667
60,234000316,206000241,76,농수산물센터, 07056,127.1087333,37.3371333
60,234000316,228001144,77,벽산아파트, 29223,127.1087167,37.33475
60,234000316,228001143,78,죽전초중고교.대현초교, 29219,127.1087,37.3322333
60,234000316,228001142,79,동성1차아파트.죽전패션타운.서울예스병원, 29217,127.1086833,37.33065
60,234000316,228001141,80,죽전동성2차아파트, 29795,127.1088167,37.3289167
60,234000316,228001055,81,죽전역.포은아트홀.죽전2동행정복지센터.신세계사우스시티, 29199,127.1064667,37.3256
60,234000316,228001053,82,풍덕천사거리, 29138,127.1009,37.3234167
60,234000316,228001052,83,수지구청, 47091,127.09715,37.3211167
60,234000316,228001051,84,용인시평생학습관.힐스테이트, 29097,127.0948167,37.3196167
60,234000316,228001050,85,풍덕고교사거리, 29760,127.0906,37.3171
60,234000316,228000972,86,정평중학교.공무원아파트.상록아파트6단지, 29071,127.0876667,37.3186833
60,234000316,228000971,87,정평공원.진흥아파트, 29069,127.0854,37.3184667
60,234000316,228000897,88,이마트, 29777,127.0831,37.31845
60,234000316,228000896,89,태영.대우아파트, 29053,127.0812667,37.3153
60,234000316,228000894,90,성복역.롯데몰.두산기술원, 29052,127.0812167,37.3120333
60,234000316,228000893,91,서원마을현대홈타운.삼성쉐르빌, 29061,127.0824667,37.3109667
60,234000316,228000881,92,현대성우5차.만현10단지아이파크, 29066,127.0845667,37.3096167
60,234000316,228000880,93,원희캐슬프라자, 29745,127.0840167,37.3071333
60,234000316,228000879,94,센트럴아이파크.현대성우1차.3차, 47203,127.0835,37.3060167
60,234000316,228000878,95,상현1동행정복지센터.금호베스트빌, 29778,127.0801833,37.3038833
60,234000316,228000877,96,쌍용2차.성원3차.서원초중고, 29746,127.0778,37.3024
60,234000316,228001431,97,상현교차로.현대2차, 29756,127.075,37.3028833
60,234000316,228001184,98,상현마을현대2차아이파크, 56676,127.0730667,37.3025333
60,234000316,228003581,99,광교마을.린병원.독바위, 47767,127.0661167,37.29955
60,234000316,203000338,100,광교역사공원.광교카페거리, 04232,127.0529667,37.2952167
60,234000316,203000165,101,경기대수원캠퍼스후문.수원박물관, 04181,127.03975,37.2970833
60,234000316,203000001,102,경기남부경찰청.봉녕사입구, 01257,127.0342167,37.2935667
60,234000316,200000197,103,우만주공4단지, 01256,127.0303667,37.29245
60,234000316,200000084,104,수원시글로벌평생학습관.연무사회복지관.창룡도서관, 01192,127.0268833,37.2915667
60,234000316,202000060,105,창룡문.연무대, 03067,127.0242833,37.2881167
60,234000316,202000059,106,수원미디어센터, 03063,127.0217333,37.2841667
60,234000316,202000058,107,팔달구청.수원화성박물관, 03060,127.0189333,37.2819833
60,234000316,202000248,108,화성행궁.여민각, 03058,127.0173333,37.2819
60,234000316,202000231,109,팔달구청.화성행궁.수원성지, 03050,127.0163333,37.28375
60,234000316,202000230,110,장안문.수원전통문화관, 03144,127.0153667,37.28675
60,234000316,200000183,111,장안공원, 01259,127.0127,37.2885667
60,234000316,200000202,112,(구)한국은행, 01232,127.00935,37.2866167
60,234000316,202000202,113,화서문로터리, 03037,127.0069333,37.2846667
60,234000316,202000203,114,글로벌청소년드림센터, 03033,127.0057,37.2821333
60,234000316,202000201,115,병무청입구.한국소방안전원경기지부, 03030,127.00385,37.2794167
60,234000316,202000220,116,수원여고.농천교회.수원역푸르지오자이, 03028,127.00275,37.2759167
60,234000316,202000211,117,고등동사거리.고등동행정복지센터.수원역푸르지오자이, 03026,127.0021667,37.2737667
60,234000316,202000217,118,고등동삼거리, 03018,127.0007333,37.2711167
60,234000316,202000208,119,수원역.노보텔수원, 03015,126.9995667,37.2680833
60,234000316,202000106,120,수원역.AK플라자, 03195,127.0008833,37.2673667
60,234000316,277103116,121,육교사거리(경유),,126.9993,37.2693833
60,234000316,202000223,122,고등동구터미널, 03020,127.0010667,37.2712167
60,234000316,202000222,123,고등동사거리, 03024,127.0018167,37.2723333
60,234000316,202000221,124,수원여고.푸르지오자이, 03029,127.0031167,37.2760667
60,234000316,202000205,125,병무청입구.한국소방안전원경기지부, 03031,127.0046,37.2800833
60,234000316,202000204,126,글로벌청소년드림센터, 03034,127.0060167,37.28215
60,234000316,202000109,127,화서문로터리, 03198,127.0071833,37.28425
60,234000316,200000190,128,화서문.장안공원, 01258,127.0090667,37.28615
60,234000316,200000189,129,장안공원, 01260,127.013,37.2884833
60,234000316,202000253,130,수원전통문화관.장안동, 03134,127.0151,37.2865833
60,234000316,202000252,131,화성행궁, 03139,127.0158167,37.2842667
60,234000316,202000057,132,팔달구청.수원화성박물관, 03059,127.0188333,37.2817167
60,234000316,202000081,133,매향동, 03062,127.0208167,37.2824167
60,234000316,202000087,134,수원미디어센터, 03168,127.0226167,37.2849667
60,234000316,202000055,135,창룡문.연무대, 03066,127.0241833,37.2872167
60,234000316,202000001,136,수원시글로벌평생학습관.연무사회복지관.창룡도서관, 01194,127.0271,37.2914
60,234000316,202000053,137,우만동4단지, 03088,127.0308833,37.2922167
60,234000316,202000043,138,월드컵경기장입구.우만아파트주공3단지, 03092,127.0325167,37.2923667
60,234000316,203000167,139,경기남부경찰청.봉녕사입구, 04002,127.0349333,37.29365
60,234000316,203000166,140,경기대수원캠퍼스후문.수원박물관, 04178,127.0394333,37.29675
60,234000316,203000046,141,수원광교박물관.광교카페거리, 04174,127.0511667,37.29475
60,234000316,203000045,142,광교역사공원.광교카페거리, 04175,127.0544167,37.2952333
60,234000316,228003582,143,광교마을.린병원.독바위, 47766,127.0654667,37.29905
60,234000316,228001042,144,상현마을현대2차아이파크, 29017,127.0730333,37.3022167
60,234000316,228003542,145,상현교차로.현대2차, 56563,127.0747333,37.3027
60,234000316,228000875,146,쌍용2차.성원3차.서원초중고, 29779,127.0779167,37.30225
60,234000316,228000874,147,상현1동행정복지센터.금호베스트빌, 29780,127.0801167,37.30355
60,234000316,228000873,148,원희캐슬.센트럴아이파크, 29781,127.0842167,37.3068
60,234000316,228000872,149,만현10단지아이파크.현대성우5차, 29064,127.08455,37.3099
60,234000316,228000891,150,성복역.롯데몰.두산기술원, 29054,127.0815,37.3122333
60,234000316,228000889,151,태영아파트, 29055,127.08155,37.3151833
60,234000316,228000888,152,이마트, 29776,127.0834833,37.3183833
60,234000316,228000952,153,정평공원.진흥아파트, 29070,127.0853333,37.3181167
60,234000316,228000951,154,정평중학교.공무원아파트.상록아파트6단지, 29790,127.0874333,37.3182
60,234000316,228003372,155,정평중학교(마을), 56393,127.08885,37.31795
60,234000316,228001033,156,풍덕고교사거리, 29740,127.09095,37.3169833
60,234000316,228001032,157,용인시평생학습관.힐스테이트, 29096,127.0943667,37.319
60,234000316,228001031,158,수지구청.진산삼성A, 29100,127.0970833,37.3206833
60,234000316,228001030,159,풍덕천사거리, 29137,127.1019167,37.3236667
60,234000316,228001029,160,용인포은아트홀, 29160,127.1048,37.3246333
60,234000316,228001086,161,죽전동성2차아파트, 29230,127.1092167,37.3285833
60,234000316,228001085,162,동성1차아파트.죽전패션타운.서울예스병원, 29228,127.1092,37.3301333
60,234000316,228001084,163,죽전초중고교.대현초교, 29227,127.1091667,37.3333167
60,234000316,206000251,164,농수산물센터, 07059,127.1092,37.33705
60,234000316,206000040,165,오리역, 07058,127.1091833,37.3401167
60,234000316,206000215,166,오리역, 07057,127.1087333,37.3402667
60,234000316,206000241,167,농수산물센터, 07056,127.1087333,37.3371333
60,234000316,228001144,168,벽산아파트, 29223,127.1087167,37.33475
60,234000316,228001143,169,죽전초중고교.대현초교, 29219,127.1087,37.3322333
60,234000316,228001142,170,동성1차아파트.죽전패션타운.서울예스병원, 29217,127.1086833,37.33065
60,234000316,228001141,171,죽전동성2차아파트, 29795,127.1088167,37.3289167
60,234000316,228001027,172,한신.길훈아파트, 29252,127.1127833,37.3274333
60,234000316,228001026,173,대지초등학교, 47207,127.1152,37.3288
60,234000316,228001025,174,도담마을.롯데캐슬, 29266,127.1162,37.32915
60,234000316,228001207,175,도담마을아이파크.죽전휴먼빌, 29273,127.1179333,37.3296
60,234000316,228001024,176,죽전도서관앞, 29279,127.1198833,37.3300667
60,234000316,228001023,177,동부아파트, 29298,127.1240667,37.32965
60,234000316,228001022,178,광명샤인빌.현암고등학교, 29794,127.13105,37.3270167
60,234000316,228001781,179,쉴낙원경기장례식장, 29404,127.1393667,37.3282333
60,234000316,228001602,180,다솔농장, 47609,127.1486667,37.3305833
60,234000316,228001183,181,오산리.천주교묘지입구, 29368,127.1553333,37.3298667
60,234000316,228001219,182,낙원허스트빌, 29375,127.16225,37.3342667
60,234000316,228001021,183,대교주유소, 29376,127.1647,37.33605
60,234000316,228001601,184,레이크사이드골프장, 29390,127.1726,37.3395833
60,234000316,228001020,185,능원초.정몽주선생묘역입구, 29395,127.175,37.3412667
60,234000316,228003102,186,능평교.고려바른정형외과, 56150,127.1781,37.34335
60,234000316,234000049,187,능골마을앞, 38077,127.1800667,37.3440833
60,234000316,234000892,188,능평리회전교차로, 38937,127.1824167,37.3455
60,234000316,234000433,189,인성가스충전소, 38079,127.1835,37.3476167
60,234000316,234000432,190,시안.엘리시움, 38082,127.18555,37.3499833
60,234000316,234000999,191,오포장례식장.주성엔지니어링, 38612,127.1882667,37.3497
60,234000316,234000471,192,동서울공업사.시안정문, 38087,127.1923833,37.3477333
60,234000316,234000431,193,문형3통.되치미, 38090,127.1979167,37.3436333
60,234000316,234000430,194,문형4통.수렁개, 38096,127.20045,37.3403667
60,234000316,234001154,195,문형동잣나무골, 54134,127.2049333,37.34075
60,234000316,234000429,196,문형2통.영진빌라, 38116,127.20735,37.3414833
60,234000316,234000428,197,문형삼거리, 38133,127.2126167,37.3441333
60,234000316,234001006,198,문형2통.오포하수처리장, 54089,127.21965,37.3472833
60,234000316,228000356,199,매산사거리, 29487,127.2258667,37.3436
60,234000316,228000355,200,모현초등학교, 29492,127.2294,37.3424833
60,234000316,228000354,201,하마산.불영사, 29518,127.2372833,37.3386167
60,234000316,228000353,202,신안아파트, 29530,127.2447833,37.3371833
60,234000316,228000299,203,왕산4리, 29545,127.24995,37.33835
60,234000316,228000298,204,장전평왕산주유소, 29549,127.2504167,37.3421
60,234000316,228000297,205,모산마을, 29551,127.2509,37.34685
60,234000316,228000296,206,독산마을, 29537,127.24645,37.35375
60,234000316,234000312,207,특수전학교.매산동공원묘지입구, 38240,127.2465,37.3573333
60,234000316,234000311,208,대성아파트, 38232,127.2452333,37.3614167
60,234000316,234000310,209,느티나무, 38223,127.2443167,37.3644
60,234000316,234000309,210,대주2차아파트, 38233,127.2452167,37.36655
60,234000316,234000308,211,특수전학교, 38235,127.2453,37.3675833
60,234000316,234001180,212,매양중학교, 54157,127.2461333,37.3702667
60,234000316,234000307,213,양벌1통.매곡초등학교, 38246,127.2474667,37.3719667
60,234000316,234000306,214,롯데칠성음료, 38253,127.25025,37.3758167
60,234000316,234000305,215,오포2동행정복지센터, 38268,127.2549667,37.3791
60,234000316,234000304,216,쌍용1차아파트.대지빌라, 38271,127.25545,37.3812833
60,234000316,234000521,217,한솔유치원, 38157,127.2545167,37.3834667
60,234000316,234000303,218,양벌3통마을회관, 38262,127.2539333,37.38575
60,234000316,234000302,219,양벌3통.현대주유소, 38270,127.2551167,37.3878833
60,234000316,234000522,220,삼성빌라.희망교회, 38258,127.2532833,37.39165
60,234000316,234000324,221,경안중.ICT폴리텍대학, 38250,127.2496333,37.3942833
60,234000316,234001173,222,경기광주역, 54153,127.2521833,37.39895
60,234000316,234000323,223,역동, 38264,127.2542667,37.4000833
60,234000316,234000322,224,광주중앙고등학교, 38276,127.2563167,37.4027167
60,234000316,234000474,225,한전광주지사, 38498,127.2592667,37.4058667
60,234000316,234000284,226,역동사거리, 38300,127.26105,37.4079
60,234000316,234000283,227,광주터미널, 38488,127.2608833,37.4091
60,234000316,234000857,228,뉴광주농협주유소, 38786,127.2595333,37.4137
60,234000316,234000254,229,파발교, 38282,127.2574667,37.4138333
60,234000316,234000253,230,파발교.최영일산부인과, 38497,127.2546333,37.414
60,234000316,234000258,231,보건소.공설운동장, 38486,127.2512167,37.4160833
60,234000316,234000266,232,광주시자원봉사센터입구, 38279,127.2569833,37.4151667
60,234000316,234000265,233,파라다이스아파트, 38484,127.2565667,37.4186167
60,234000316,234000946,234,송정지구, 38544,127.2563167,37.4214333
60,234000316,234000264,235,송정초등학교, 38500,127.2565667,37.4237333
60,234000316,234000263,236,밀목사거리.광주시청앞, 38280,127.2574167,37.4258667
60,234000316,234000467,237,광주하남교육청, 38681,127.2581667,37.4226167
720-1A,204000151,206000040,1,오리역, 07058,127.1091833,37.3401167
720-1A,204000151,206000219,2,하얀마을.구미도서관, 07060,127.1091667,37.3447167
720-1A,204000151,206000088,3,까치마을.건영빌라.2001아울렛, 07332,127.1091333,37.3475167
720-1A,204000151,206000087,4,미금역.청솔마을.2001아울렛, 07333,127.1091833,37.3510667
720-1A,204000151,206000086,5,청솔주공6단지, 07334,127.1091,37.3543
720-1A,204000151,206000085,6,상록마을, 07304,127.10855,37.3578667
720-1A,204000151,206000084,7,KT.주택전시관, 07084,127.11255,37.3597833
720-1A,204000151,206000325,8,한진아파트, 07094,127.115,37.3629667
720-1A,204000151,206000324,9,정자2동행정복지센터, 07093,127.1149667,37.3653667
720-1A,204000151,206000323,10,주공7단지.한솔종합사회복지관, 07092,127.1149667,37.3682333
720-1A,204000151,206000322,11,파크타운.롯데아파트, 07134,127.11975,37.3737333
720-1A,204000151,206000301,12,중앙공원.양지마을청구아파트, 07336,127.1212333,37.37615
720-1A,204000151,206000083,13,중앙공원.양지마을금호아파트, 07319,127.1196333,37.3791833
720-1A,204000151,206000300,14,분당구청.중앙공원후문, 07142,127.1207667,37.3813167
720-1A,204000151,206000299,15,서현역.AK플라자, 07302,127.1245333,37.3839833
720-1A,204000151,206000028,16,송림고등학교.이매촌청구아파트.동신아파트, 07301,127.1284667,37.3919833
720-1A,204000151,206000027,17,돌마고교, 07199,127.1285833,37.39335
720-1A,204000151,206000227,18,이매역.농업기술센터.진흥아파트.동신아파트, 07322,127.1287667,37.3976
720-1A,204000151,206000226,19,성남아트센터.태원고교, 07202,127.1287167,37.4014667
720-1A,204000151,206000156,20,돌마초교.야탑역.야탑1동행정복지센터, 07207,127.13025,37.4097167
720-1A,204000151,206000155,21,탑마을주공8단지, 07234,127.1354167,37.4095
720-1A,204000151,206000265,22,하탑중학교, 07339,127.1381833,37.41025
720-1A,204000151,206000119,23,야탑3동행정복지센터, 07312,127.1384167,37.4113833
720-1A,204000151,206000118,24,분당아람고.중탑초교, 07252,127.1389167,37.4135167
720-1A,204000151,206000264,25,매화마을주공3단지, 07259,127.1408333,37.4144333
720-1A,204000151,205000097,26,도촌동1단지앞, 06023,127.1449333,37.41425
720-1A,204000151,205000268,27,도촌단지입구, 06228,127.1481833,37.4155
720-1A,204000151,205000096,28,도촌북로입구, 06033,127.1504833,37.4176
720-1A,204000151,205000012,29,우리은행앞, 06057,127.1589667,37.43435
720-1A,204000151,205000127,30,상대원시장, 06048,127.1582667,37.4356167
720-1A,204000151,205000011,31,상대원시장.새마을금고, 06053,127.1589833,37.4370167
720-1A,204000151,205000010,32,현성아름빌아파트, 06065,127.1611833,37.4389833
720-1A,204000151,205000009,33,대일초교.학년쇼핑, 06069,127.1630333,37.4407167
720-1A,204000151,205000008,34,구서고.금상초교, 06076,127.1658,37.4423167
720-1A,204000151,205000007,35,성남중원경찰서.e편한세상금빛그랑메종5단지후문, 06088,127.16785,37.4425167
720-1A,204000151,205000168,36,신구대학.향군회관, 06082,127.166,37.4465667
720-1A,204000151,205000167,37,금광1.2동행정복지센터.중원어린이도서관, 06071,127.1634167,37.4458833
720-1A,204000151,205000166,38,단대쇼핑, 06056,127.1592,37.44495
720-1A,204000151,205000111,39,단대동행정복지센터.성남만남지역자활센터, 06210,127.1584833,37.4477333
720-1A,204000151,205000110,40,금광시장, 06054,127.1593,37.44975
720-1A,204000151,205000050,41,남한산성입구역.법원검찰청, 06059,127.1601,37.4514833
720-1A,204000151,205000049,42,상원초교.성남중앙병원.양지동청소년문화의집, 06211,127.1618,37.4547833
720-1A,204000151,205000048,43,은행시장.남한산성시장.은행동청소년문화의집, 06214,127.1643167,37.45775
720-1A,204000151,205000047,44,을지대학교, 06212,127.1665167,37.4603
720-1A,204000151,205000046,45,을지대학교.생활관, 06215,127.1679667,37.46145
720-1A,204000151,205000045,46,남한산성입구.양지파출소, 06213,127.1693167,37.4624667
720-1A,204000151,204000136,47,남한산성입구, 05131,127.1695167,37.4630667
720-1A,204000151,204000135,48,을지대학교.생활관, 05135,127.1670333,37.4612833
720-1A,204000151,204000134,49,을지대학교, 05129,127.1660333,37.4604667
720-1A,204000151,204000133,50,은행시장.남한산성시장.은행동청소년문화의집, 05134,127.1644,37.4586333
720-1A,204000151,204000132,51,상원초등학교.양지동청소년문화의집, 05125,127.1619167,37.4557
720-1A,204000151,204000138,52,남한산성입구역.법원검찰청, 05121,127.1594,37.4512167
720-1A,204000151,204000141,53,금광시장, 05120,127.1588,37.4498333
720-1A,204000151,204000140,54,단대동행정복지센터.성남만남지역자활센터, 05115,127.15785,37.4478
720-1A,204000151,205000165,55,단대쇼핑, 06052,127.1589667,37.4448
720-1A,204000151,205000164,56,금광1.2동행정복지센터.중원어린이도서관, 06068,127.1626833,37.4453833
720-1A,204000151,205000163,57,신구대학.향군회관, 06081,127.1663333,37.4463667
720-1A,204000151,205000162,58,신구대학사거리, 06084,127.1675,37.4458
720-1A,204000151,205000161,59,성남중원경찰서.e편한세상금빛그랑메종5단지후문, 06087,127.1677333,37.4427667
720-1A,204000151,205000160,60,구서고.금상초교, 06074,127.1648167,37.4421333
720-1A,204000151,205000159,61,대일초교.학년쇼핑, 06067,127.1623333,37.4403833
720-1A,204000151,205000158,62,현성아름빌아파트, 06063,127.1608167,37.4389833
720-1A,204000151,205000157,63,상대원시장.새마을금고, 06055,127.15915,37.43745
720-1A,204000151,205000156,64,대원터널사거리.우리은행, 06051,127.1589,37.4341667
720-1A,204000151,205000100,65,대원터널사거리, 06060,127.1601667,37.4326
720-1A,204000151,205000260,66,도촌동화훼단지, 06238,127.15285,37.4195833
720-1A,204000151,205000099,67,도촌북로입구, 06031,127.1495333,37.4170667
720-1A,204000151,205000098,68,분재단지.도촌동1단지, 06022,127.1449833,37.4145833
720-1A,204000151,205000175,69,매화마을주공3단지, 07264,127.14155,37.4145
720-1A,204000151,206000110,70,분당아람고.중탑초교, 07316,127.1385833,37.4135667
720-1A,204000151,206000109,71,야탑3동행정복지센터, 07317,127.1380667,37.41095
720-1A,204000151,206000268,72,하탑중학교, 07245,127.1379167,37.4100333
720-1A,204000151,206000160,73,탑마을주공8단지, 07326,127.1348333,37.4096667
720-1A,204000151,206000159,74,돌마초교.야탑역.야탑1동행정복지센터, 07206,127.13005,37.4099667
720-1A,204000151,206000055,75,성남아트센터.태원고교, 07198,127.1281333,37.40165
720-1A,204000151,206000054,76,이매역, 07197,127.1280833,37.39675
720-1A,204000151,206000053,77,송림고교.이매촌성지아파트.청구아파트, 07196,127.1280167,37.3930333
720-1A,204000151,206000026,78,서현역.AK플라자, 07169,127.1242333,37.3842667
720-1A,204000151,206000099,79,중앙공원.양지마을금호아파트, 07328,127.1196333,37.3785333
720-1A,204000151,206000025,80,중앙공원.양지마을청구아파트, 07143,127.1211167,37.3755833
720-1A,204000151,206000183,81,파크타운.양지마을, 07135,127.1193667,37.37385
720-1A,204000151,206000182,82,주공7단지앞, 07088,127.1145667,37.3692667
720-1A,204000151,206000181,83,정자2동행정복지센터, 07090,127.1146167,37.3654333
720-1A,204000151,206000180,84,한솔프라자, 07091,127.1146667,37.3626667
720-1A,204000151,206000098,85,KT.주택전시관, 07083,127.1124167,37.36005
720-1A,204000151,206000097,86,상록마을(임광.보성).미켈란쉐르빌, 07329,127.1079333,37.3589167
720-1A,204000151,206000096,87,분당경영고.청솔중, 07330,127.1084167,37.35575
720-1A,204000151,206000095,88,미금역.청솔마을.2001아울렛, 07331,127.1086,37.3507167
720-1A,204000151,206000094,89,까치마을건영빌라.구미도서관, 07054,127.1086667,37.3475
720-1A,204000151,206000216,90,하얀마을, 07055,127.1086833,37.3441167
720-1A,204000151,206000215,91,오리역, 07057,127.1087333,37.3402667
810,204000174,205000191,1,그린빌리지, 06175,127.1718833,37.45265
810,204000174,205000056,2,태영빌라3동앞, 06103,127.1702833,37.4518333
810,204000174,205000055,3,은행1동행정복지센터, 06095,127.1687667,37.4515833
810,204000174,205000054,4,생문약국, 06085,127.1677,37.4512833
810,204000174,205000053,5,메디칼약국, 06079,127.1661333,37.4509833
810,204000174,205000052,6,은행동현대아파트, 06070,127.1636333,37.45045
810,204000174,205000051,7,금광시장.삼익아파트, 06062,127.161,37.45045
810,204000174,204000141,8,금광시장, 05120,127.1588,37.4498333
810,204000174,204000140,9,단대동행정복지센터.성남만남지역자활센터, 05115,127.15785,37.4478
810,204000174,204000006,10,단대오거리역.세이브존, 05109,127.1553,37.44445
810,204000174,204000005,11,성남우체국, 05097,127.15045,37.4421667
810,204000174,204000268,12,신흥역.종합시장, 05241,127.1462,37.4406833
810,204000174,204000251,13,신흥지구대, 05220,127.14365,37.4417833
810,204000174,204000119,14,성남시의료원.신흥1동행정복지센터, 05062,127.14005,37.4435
810,204000174,204000149,15,성남시의료원정문, 05063,127.1388833,37.4442833
810,204000174,204000096,16,성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원, 05080,127.1373667,37.4427167
810,204000174,204000179,17,수정커뮤니티센터, 05167,127.13645,37.4413
810,204000174,204000243,18,수진1동행정복지센터, 05218,127.13805,37.4389833
810,204000174,205000002,19,수진역.성호시장.성일중고입구, 06205,127.1419833,37.4379167
810,204000174,205000001,20,신흥역.종합시장, 06204,127.14655,37.4403667
810,204000174,205000022,21,성남우체국, 06206,127.1507833,37.44185
810,204000174,205000025,22,단대오거리역.(구)종점, 06208,127.1556833,37.4440333
810,204000174,205000111,23,단대동행정복지센터.성남만남지역자활센터, 06210,127.1584833,37.4477333
810,204000174,205000110,24,금광시장, 06054,127.1593,37.44975
810,204000174,205000044,25,금광시장.삼익아파트, 06061,127.1607,37.4504
810,204000174,205000043,26,은행동현대아파트, 06072,127.1640333,37.4504
810,204000174,205000042,27,메디칼약국, 06080,127.1664167,37.4509
810,204000174,205000041,28,생문약국, 06086,127.1676833,37.4512
810,204000174,205000040,29,은행1동행정복지센터, 06096,127.1689667,37.4514667
810,204000174,205000039,30,태영빌라, 06105,127.1704333,37.4517667
810,204000174,205000192,31,그린빌리지, 06174,127.1718167,37.4524
811,204000173,205000229,1,도촌9단지후문, 06201,127.1668333,37.4118333
811,204000173,205000227,2,도촌동9단지앞, 06199,127.1627833,37.4118167
811,204000173,205000220,3,도촌7단지.8단지, 06187,127.1616,37.4120167
811,204000173,205000221,4,도촌초등학교.도촌종합사회복지관, 06186,127.1575667,37.4139333
811,204000173,205000352,5,도촌4단지, 06327,127.1556167,37.4144833
811,204000173,205000222,6,도촌3단지.스위첸파티오1단지, 06195,127.1530667,37.4146
811,204000173,205000231,7,동강프라자앞, 06203,127.1506833,37.41435
811,204000173,205000217,8,도촌1.2단지, 06193,127.1487833,37.4146333
811,204000173,205000096,9,도촌북로입구, 06033,127.1504833,37.4176
811,204000173,205000242,10,서울정형외과, 06226,127.1591,37.4335667
811,204000173,205000155,11,성남자이아파트, 06043,127.1572167,37.4322833
811,204000173,205000154,12,대하초등학교.중원청소년수련관, 06040,127.1527167,37.4305
811,204000173,205000104,13,대하초교, 06035,127.1514,37.4310333
811,204000173,205000103,14,현대아파트, 06034,127.1506833,37.4327833
811,204000173,205000232,15,성남고등학교, 06253,127.1485833,37.4344333
811,204000173,205000102,16,성일고.힐스테이트아파트, 06026,127.1475167,37.4354667
811,204000173,205000284,17,신지교회.하늘채아파트, 06254,127.1464667,37.4369167
811,204000173,205000112,18,성호시장입구.단대리약국, 06020,127.1450333,37.4391
811,204000173,204000007,19,수진역.성호시장.성일중고입구, 05070,127.1422167,37.4385667
811,204000173,204000269,20,수진역4번출구, 05242,127.1405333,37.4380167
811,204000173,204000257,21,수진1동행정복지센터, 05222,127.1378667,37.4391833
811,204000173,204000157,22,수진동성당, 05085,127.13685,37.4408333
811,204000173,204000256,23,교보문고(마을), 05221,127.13675,37.44225
811,204000173,204000149,24,성남시의료원정문, 05063,127.1388833,37.4442833
811,204000173,204000105,25,성남시의료원.신흥1동행정복지센터, 05061,127.1402167,37.4432833
811,204000173,204000258,26,신흥지구대, 05223,127.1433833,37.4418167
811,204000173,205000113,27,단대리약국, 06021,127.1449667,37.4388167
811,204000173,205000285,28,성일고교앞, 06255,127.14695,37.4358167
811,204000173,205000286,29,성남고등학교, 06256,127.1485167,37.4342667
811,204000173,205000287,30,현대아파트, 06257,127.1504167,37.4327667
811,204000173,205000288,31,대하초교, 06258,127.1512167,37.4308333
811,204000173,205000014,32,아튼빌아파트.중원청소년수련관, 06038,127.1522667,37.4299
811,204000173,205000013,33,대상델리하임, 06046,127.15775,37.4320833
811,204000173,205000100,34,대원터널사거리, 06060,127.1601667,37.4326
811,204000173,205000260,35,도촌동화훼단지, 06238,127.15285,37.4195833
811,204000173,205000099,36,도촌북로입구, 06031,127.1495333,37.4170667
811,204000173,205000211,37,도촌1.2단지, 06192,127.14865,37.4145333
811,204000173,205000230,38,도촌2단지.근로복지공단, 06202,127.1507,37.4142
811,204000173,205000212,39,도촌3단지.스위첸파티오1단지, 06191,127.1534833,37.4144667
811,204000173,205000213,40,도촌초등학교.도촌종합사회복지관, 06184,127.1577667,37.4137667
811,204000173,205000214,41,도촌7단지.8단지, 06190,127.1618,37.4117833
811,204000173,205000226,42,도촌동9단지앞, 06198,127.16305,37.41195
811,204000173,205000228,43,도촌9단지후문, 06200,127.16705,37.4116
누리1,204000145,205000266,1,성남시장례문화사업소, 06241,127.1829,37.4206
누리1,204000145,277102603,2,독점마을(경유),,127.1807833,37.4228667
누리1,204000145,205000237,3,독점마을, 06220,127.1728833,37.4223833
누리1,204000145,205000235,4,도촌동꽃마을, 06219,127.1591833,37.4209333
누리1,204000145,205000254,5,꽃마을, 06233,127.1574,37.4197
누리1,204000145,205000258,6,동분당더퍼스트정문, 06239,127.1564167,37.4171333
누리1,204000145,205000219,7,동분당더퍼스트.도촌종합사회복지관, 06196,127.1589667,37.4155333
