연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(평일)(분),첫차시간,막차시간,,,,
2023,3,11시~12시,63,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,3,11시~12시,230,20,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,3,11시~12시,67,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,3,11시~12시,297,15,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,3,11시~12시,922,7,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,3,11시~12시,2351,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,3,11시~12시,421,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,3,11시~12시,1350,5,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,3,11시~12시,322,14,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,3,11시~12시,295,16,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,3,11시~12시,525,12,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,3,11시~12시,109,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,11시~12시,94,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,11시~12시,737,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,3,11시~12시,228,21,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,3,11시~12시,215,23,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,3,11시~12시,132,29,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,3,11시~12시,39,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,3,12시~13시,3764,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,3,12시~13시,144,29,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,3,12시~13시,240,20,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,3,12시~13시,176,27,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,3,12시~13시,1383,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,3,12시~13시,225,23,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,3,12시~13시,181,26,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,3,12시~13시,796,9,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,3,12시~13시,1565,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,3,12시~13시,115,33,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,3,12시~13시,241,19,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,3,12시~13시,993,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,3,12시~13시,642,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,3,12시~13시,190,25,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,3,12시~13시,347,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,3,12시~13시,229,22,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,3,12시~13시,125,32,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,3,12시~13시,570,12,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,3,12시~13시,213,24,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,3,12시~13시,62,35,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,3,12시~13시,308,18,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,3,12시~13시,59,36,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,3,12시~13시,334,16,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,3,12시~13시,1017,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,3,12시~13시,2505,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,3,12시~13시,594,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,3,12시~13시,1460,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,3,12시~13시,395,14,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,3,12시~13시,316,17,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,3,12시~13시,532,13,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,3,12시~13시,142,30,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,12시~13시,106,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,12시~13시,896,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,3,12시~13시,161,28,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,3,12시~13시,237,21,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,3,12시~13시,131,31,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,3,12시~13시,43,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,3,13시~14시,3486,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,3,13시~14시,128,32,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,3,13시~14시,209,24,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,3,13시~14시,170,26,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,3,13시~14시,1525,4,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,3,13시~14시,212,23,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,3,13시~14시,309,17,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,3,13시~14시,760,9,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,3,13시~14시,1720,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,3,13시~14시,126,33,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,3,13시~14시,244,21,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,3,13시~14시,997,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,3,13시~14시,647,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,3,13시~14시,174,25,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,3,13시~14시,268,19,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,3,13시~14시,260,20,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,3,13시~14시,147,29,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,3,13시~14시,626,11,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,3,13시~14시,167,27,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,3,13시~14시,60,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,3,13시~14시,325,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,3,13시~14시,73,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,3,13시~14시,295,18,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,3,13시~14시,971,7,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,3,13시~14시,2637,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,3,13시~14시,601,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,3,13시~14시,1427,5,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,3,13시~14시,465,14,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,3,13시~14시,348,15,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,3,13시~14시,562,13,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,3,13시~14시,137,30,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,13시~14시,103,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,13시~14시,843,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,3,13시~14시,156,28,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,3,13시~14시,225,22,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,3,13시~14시,134,31,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,3,13시~14시,31,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,3,14시~15시,3664,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,3,14시~15시,124,32,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,3,14시~15시,194,25,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,3,14시~15시,167,30,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,3,14시~15시,1415,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,3,14시~15시,269,19,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,3,14시~15시,240,22,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,3,14시~15시,770,9,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,3,14시~15시,1626,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,3,14시~15시,131,31,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,3,14시~15시,284,18,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,3,14시~15시,1118,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,3,14시~15시,748,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,3,14시~15시,176,28,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,3,14시~15시,318,17,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,3,14시~15시,254,21,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,3,14시~15시,124,33,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,3,14시~15시,665,11,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,3,14시~15시,186,26,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,3,14시~15시,65,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,3,14시~15시,409,15,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,3,14시~15시,66,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,3,14시~15시,261,20,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,3,14시~15시,1108,7,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,3,14시~15시,2729,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,3,14시~15시,547,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,3,14시~15시,1431,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,3,14시~15시,454,14,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,3,14시~15시,408,16,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,3,14시~15시,632,12,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,3,14시~15시,196,24,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,14시~15시,89,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,14시~15시,877,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,3,14시~15시,184,27,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,3,14시~15시,229,23,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,3,14시~15시,174,29,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,3,14시~15시,43,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,3,15시~16시,4634,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,3,15시~16시,277,25,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,3,15시~16시,412,18,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,3,15시~16시,232,29,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,3,15시~16시,2102,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,3,15시~16시,323,21,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,3,15시~16시,288,23,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,3,15시~16시,1028,11,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,3,15시~16시,2600,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,3,15시~16시,168,33,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,3,15시~16시,273,27,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,3,15시~16시,1541,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,3,15시~16시,1130,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,3,15시~16시,255,28,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,3,15시~16시,490,16,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,3,15시~16시,385,19,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,3,15시~16시,282,24,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,3,15시~16시,1046,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,3,15시~16시,223,30,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,3,15시~16시,76,35,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,3,15시~16시,430,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,3,15시~16시,72,36,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,3,15시~16시,334,20,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,3,15시~16시,1745,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,3,15시~16시,3725,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,3,15시~16시,847,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,3,15시~16시,2229,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,3,15시~16시,517,15,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,3,15시~16시,552,14,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,3,15시~16시,775,13,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,3,15시~16시,160,34,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,15시~16시,187,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,3,15시~16시,1131,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,3,15시~16시,293,22,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,3,15시~16시,277,26,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,3,15시~16시,184,32,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,3,15시~16시,69,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,3,16시~17시,4814,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,3,16시~17시,230,34,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,3,16시~17시,565,18,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,3,16시~17시,287,32,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,3,16시~17시,2555,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,3,16시~17시,425,22,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,3,16시~17시,359,26,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,3,16시~17시,1412,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,3,16시~17시,3153,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,3,16시~17시,311,28,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,3,16시~17시,449,21,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
