연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(토요일)(분),배차간격(일요일)(분),첫차시간,막차시간
2023,4,16시~17시,1759,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,4,16시~17시,220,25,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,4,16시~17시,278,20,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,4,16시~17시,1052,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,4,16시~17시,2237,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,4,16시~17시,175,29,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,4,16시~17시,282,19,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,4,16시~17시,1299,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,4,16시~17시,842,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,4,16시~17시,207,28,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,4,16시~17시,567,11,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,4,16시~17시,459,13,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,4,16시~17시,217,27,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,4,16시~17시,732,9,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,4,16시~17시,169,30,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,4,16시~17시,67,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,4,16시~17시,382,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,4,16시~17시,92,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,4,16시~17시,317,18,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,4,16시~17시,1299,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,4,16시~17시,2638,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,4,16시~17시,485,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,4,16시~17시,1818,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,4,16시~17시,245,22,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,4,16시~17시,434,15,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,4,16시~17시,683,10,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,4,16시~17시,96,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,4,16시~17시,98,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,4,16시~17시,273,21,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,4,16시~17시,450,14,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,4,16시~17시,237,23,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,4,16시~17시,29,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,4,17시~18시,197,27,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,4,17시~18시,419,12,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,4,17시~18시,251,23,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,4,17시~18시,1864,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,4,17시~18시,221,26,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,4,17시~18시,320,19,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,4,17시~18시,1107,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,4,17시~18시,2522,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,4,17시~18시,194,28,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,4,17시~18시,265,22,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,4,17시~18시,1358,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,4,17시~18시,1037,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,4,17시~18시,236,25,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,4,17시~18시,490,11,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,4,17시~18시,408,13,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,4,17시~18시,193,29,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,4,17시~18시,705,10,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,4,17시~18시,185,30,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,4,17시~18시,131,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,4,17시~18시,322,18,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,4,17시~18시,141,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,4,17시~18시,248,24,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,4,17시~18시,1313,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,4,17시~18시,2681,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,4,17시~18시,315,20,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,4,17시~18시,1861,4,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,4,17시~18시,359,16,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,4,17시~18시,384,15,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,4,17시~18시,711,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,4,17시~18시,144,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,4,17시~18시,132,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,4,17시~18시,331,17,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,4,17시~18시,308,21,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,4,17시~18시,405,14,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,4,17시~18시,44,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,4,18시~19시,258,23,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,4,18시~19시,315,17,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,4,18시~19시,284,21,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,4,18시~19시,1674,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,4,18시~19시,202,26,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,4,18시~19시,343,15,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,4,18시~19시,1109,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,4,18시~19시,2343,1,300,206000003,오리역,은대미,30,30,0450,2330
2023,4,18시~19시,180,29,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,4,18시~19시,186,28,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,4,18시~19시,1231,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,4,18시~19시,850,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,4,18시~19시,211,25,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,4,18시~19시,414,12,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,4,18시~19시,308,18,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,4,18시~19시,162,30,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,4,18시~19시,699,9,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,4,18시~19시,146,32,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,4,18시~19시,115,33,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,4,18시~19시,373,14,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,4,18시~19시,93,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,4,18시~19시,244,24,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,4,18시~19시,1177,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,4,18시~19시,2318,2,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,4,18시~19시,385,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,4,18시~19시,1755,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,4,18시~19시,307,19,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,4,18시~19시,447,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,4,18시~19시,678,10,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,4,18시~19시,193,27,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,4,18시~19시,159,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,4,18시~19시,273,22,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,4,18시~19시,305,20,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,4,18시~19시,332,16,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,4,18시~19시,42,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,4,19시~20시,209,22,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,4,19시~20시,308,15,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,4,19시~20시,169,26,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,4,19시~20시,1420,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,4,19시~20시,130,30,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,4,19시~20시,320,14,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,4,19시~20시,884,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,4,19시~20시,1873,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,4,19시~20시,109,32,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,4,19시~20시,199,23,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,4,19시~20시,1128,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,4,19시~20시,785,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,4,19시~20시,139,29,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,4,19시~20시,333,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,4,19시~20시,294,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,4,19시~20시,158,27,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,4,19시~20시,415,11,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,4,19시~20시,188,24,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,4,19시~20시,83,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,4,19시~20시,220,20,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,4,19시~20시,85,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,4,19시~20시,285,17,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,4,19시~20시,984,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,4,19시~20시,2062,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,4,19시~20시,433,10,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,4,19시~20시,1489,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,4,19시~20시,258,18,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,4,19시~20시,355,12,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,4,19시~20시,464,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,4,19시~20시,144,28,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,4,19시~20시,125,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,4,19시~20시,182,25,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,4,19시~20시,219,21,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,4,19시~20시,223,19,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,4,19시~20시,16,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,4,20시~21시,164,24,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,4,20시~21시,284,13,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,4,20시~21시,89,30,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,4,20시~21시,1211,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,4,20시~21시,122,28,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,4,20시~21시,212,18,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,4,20시~21시,833,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,4,20시~21시,1470,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,4,20시~21시,143,27,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,4,20시~21시,185,22,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,4,20시~21시,878,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,4,20시~21시,612,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,4,20시~21시,94,29,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,4,20시~21시,380,10,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,4,20시~21시,267,14,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,4,20시~21시,164,25,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,4,20시~21시,371,11,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,4,20시~21시,173,23,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,4,20시~21시,69,33,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,4,20시~21시,193,21,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,4,20시~21시,57,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,4,20시~21시,148,26,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,4,20시~21시,944,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,4,20시~21시,1636,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,4,20시~21시,258,16,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,4,20시~21시,1133,4,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,4,20시~21시,198,20,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,4,20시~21시,437,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,4,20시~21시,292,12,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,4,20시~21시,82,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
