노선번호,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명,x좌표,y좌표
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,228000700,7,청현마을.수원신갈IC,29104,용인,127.0972167,37.2699167
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,277103364,8,수원신갈TG(경유),,용인,127.1017167,37.26785
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,277103361,9,신갈JC(경유),,용인,127.1038667,37.2896667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,277103443,10,죽전(경유),,용인,127.1038167,37.3266333
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277102630,11,금곡(경유),,성남,127.10355,37.3497667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277103386,12,서울TG(경유),,성남,127.1043333,37.3649667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277103151,13,판교IC(경유),,성남,127.1006167,37.3986333
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277103679,14,금토JC(경유),,성남,127.0853167,37.4152833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277103441,15,서울진입(경유),,서울,127.0665833,37.43385
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277104177,16,청계산입구역(경유),,서울,127.0542,37.4483667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277103388,17,양재IC(경유),,서울,127.04045,37.4632833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277103390,18,서초IC(경유),,서울,127.0263333,37.4831333
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000086,19,KCC사옥,90062,서울,127.0202167,37.5030167
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000946,20,신논현역.금강빌딩,,서울,127.0254667,37.5017833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277103680,21,강남역.지오다노(경유),,서울,127.0261333,37.5004167
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277102911,22,강남역10번출구(경유),,서울,127.0269833,37.4986167
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000009,23,신분당선강남역(중),,서울,127.0285667,37.4957833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277101612,24,우성아파트앞사거리(경유),,서울,127.0295333,37.49335
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000007,25,래미안아파트.파이낸셜뉴스(중),,서울,127.0305333,37.4916667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000005,26,뱅뱅사거리(중),,서울,127.0324667,37.4876833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000003,27,양재역.서초문화예술회관(중),,서울,127.0358833,37.4825667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000001,28,교육개발원입구(중),,서울,127.0385167,37.4784667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,121000220,29,매헌시민의숲.양재꽃시장,,서울,127.0383833,37.4708
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277103387,30,양재IC(경유),,서울,127.0394333,37.46365
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277104178,31,청계산입구역(경유),,서울,127.0538333,37.4481833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,서울,277103440,32,성남진입(경유),,서울,127.0661833,37.43355
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277103678,33,금토JC(경유),,성남,127.08445,37.4155
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277103150,34,판교IC(경유),,성남,127.10005,37.3988333
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277103385,35,서울TG(경유),,성남,127.1026,37.36535
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,성남,277102104,36,금곡(경유),,성남,127.1031167,37.3503667
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,277103442,37,죽전(경유),,용인,127.10315,37.3266
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,277103360,38,신갈JC(경유),,용인,127.10345,37.2904333
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,277103365,39,수원신갈TG(경유),,용인,127.1028667,37.26555
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,228000679,40,청현마을.수원신갈IC,29107,용인,127.0988,37.2701
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,수원,203000077,41,황골주공.벽산아파트,04165,수원,127.0819,37.2653
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,수원,203000075,42,청명역4번출구,04157,수원,127.07745,37.2582833
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,수원,203000074,43,영통역8번출구.수원지방법원등기국,04141,수원,127.0719167,37.25235
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,수원,203000065,44,극동.풍림아파트,04131,수원,127.0688833,37.2493
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,228000724,45,서그내,29003,용인,127.07345,37.24705
G5100,경희대학교,신분당선강남역(중),200000262,11,직행좌석형시내버스,용인,228000723,46,경희대정문,29038,용인,127.0778667,37.24745
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233003132,1,호수자이파밀리에.아이원,55528,화성,127.1051,37.1607667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001754,2,아이파크.호수부영4차,55505,화성,127.1092667,37.1655167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001696,3,호수부영1차,37696,화성,127.119,37.1699167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233000374,4,창의고,55465,화성,127.1224667,37.1818
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001614,5,한신더휴,55489,화성,127.1237833,37.1865167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233002421,6,예솔초.호반2차.대원2차,55340,화성,127.1187667,37.1962333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233000129,7,신안2차.반도4차,36460,화성,127.11605,37.1999833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233002429,8,이주택지.상록.경남아파트,55305,화성,127.1108667,37.2071
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233003124,9,동탄테크노밸리,55520,화성,127.0995167,37.21245
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233002017,10,현대트랜시스,55585,화성,127.1038333,37.21615
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277102516,11,기흥IC진입(경유),,용인,127.10135,37.2217333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277102660,12,기흥휴게소(경유),,용인,127.1066167,37.23525
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277103363,13,수원신갈IC(경유),,용인,127.104,37.2657
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277103361,14,신갈JC(경유),,용인,127.1038667,37.2896667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277103443,15,죽전(경유),,용인,127.1038167,37.3266333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277102630,16,금곡(경유),,성남,127.10355,37.3497667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277103386,17,서울TG(경유),,성남,127.1043333,37.3649667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277103151,18,판교IC(경유),,성남,127.1006167,37.3986333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277103273,19,성남TG(경유),,성남,127.12385,37.4350833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,204000091,20,가천대,05077,성남,127.1262,37.45065
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,277103267,21,송파IC출입(경유),,서울,127.1285833,37.4738833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000015,22,장지역.가든파이브(중),,서울,127.1261833,37.4788833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000013,23,문정법조단지.건영아파트(중),,서울,127.1245667,37.48195
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000009,24,가락시장.가락시장역(중),,서울,127.1171333,37.4944167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000007,25,송파역(중),,서울,127.1118,37.50025
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000003,26,석촌호수.한솔병원(중),,서울,127.1057833,37.50685
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,277102839,27,석촌역교차로(경유),,서울,127.1037667,37.5093167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000611,28,잠실광역환승센터,,서울,127.1006667,37.51235
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,277102843,29,잠실역환승센터출구(경유),,서울,127.1029833,37.5094667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000004,30,석촌호수.한솔병원(중),,서울,127.1052833,37.5071833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000008,31,송파역(중),,서울,127.1112,37.5006667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000010,32,가락시장.가락시장역(중),,서울,127.11655,37.4948333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000014,33,문정법조단지.건영아파트(중),,서울,127.1238,37.48315
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,123000016,34,장지역.가든파이브(중),,서울,127.1254,37.4799833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,서울,277103266,35,송파IC진입(경유),,서울,127.1258667,37.4729833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,204000092,36,가천대,05088,성남,127.12575,37.4509667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277103272,37,성남TG(경유),,성남,127.1221833,37.4365333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277102429,38,판교IC(경유),,성남,127.0992667,37.3985167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277103385,39,서울TG(경유),,성남,127.1026,37.36535
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,성남,277102104,40,금곡(경유),,성남,127.1031167,37.3503667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277103442,41,죽전(경유),,용인,127.10315,37.3266
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277103360,42,신갈JC(경유),,용인,127.10345,37.2904333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277103362,43,수원신갈IC(경유),,용인,127.1035333,37.2668167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,용인,277102621,44,기흥휴게소(경유),,용인,127.1061833,37.2351167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233002165,45,현대트랜시스,55602,화성,127.1036333,37.2175667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233003125,46,동탄테크노밸리,55521,화성,127.0988333,37.2122833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001492,47,상록.경남아파트.이주택지,37550,화성,127.1105333,37.2068667
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001168,48,센트럴푸르지오.호반베르디움2차,36458,화성,127.1168167,37.1981333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233000965,49,청목초.신안1차,36468,화성,127.1194,37.1945833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001620,50,힐스테이트.호반5차,55490,화성,127.1229667,37.1847833
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233000209,51,창의고,55464,화성,127.1220333,37.1817
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001695,52,호수부영1차,37724,화성,127.1185667,37.1700333
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233001753,53,호수부영4차.아이파크,55504,화성,127.1091333,37.1658167
G6009,호수자이파밀리에.아이원,잠실광역환승센터,233000322,11,직행좌석형시내버스,화성,233003126,54,아이원.호수자이파밀리에,55522,화성,127.10485,37.1611167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277103068,1,구미동차고지(경유),,성남,127.10525,37.3398833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000040,2,오리역,07058,성남,127.1091833,37.3401167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277102793,3,미금사거리(경유),,성남,127.1091667,37.346
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000087,4,미금역.청솔마을.2001아울렛,07333,성남,127.1091833,37.3510667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000725,5,정자역,07624,성남,127.1082833,37.3667833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000299,6,서현역.AK플라자,07302,성남,127.1245333,37.3839833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000613,7,이매촌한신.서현역.AK프라자,07561,성남,127.1243,37.3887167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277103149,8,판교TG(경유),,성남,127.1031667,37.39595
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277103679,9,금토JC(경유),,성남,127.0853167,37.4152833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103441,10,서울진입(경유),,서울,127.0665833,37.43385
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104177,11,청계산입구역(경유),,서울,127.0542,37.4483667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103388,12,양재IC(경유),,서울,127.04045,37.4632833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103390,13,서초IC(경유),,서울,127.0263333,37.4831333
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103391,14,반포IC(경유),,서울,127.0188667,37.50285
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103400,15,한남IC(경유),,서울,127.0175833,37.5224833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104182,16,한남오거리(경유),,서울,127.0076667,37.5338
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104180,17,한남1고가차도(경유),,서울,127.0037,37.5407167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104186,18,남산1호터널TG(경유),,서울,126.99315,37.55585
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000292,19,남대문세무서.국가인권위원회,,서울,126.9878,37.5652333
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,100000001,20,종로2가사거리(중),,서울,126.9877333,37.5697833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000141,21,을지로입구역.광교,72014,서울,126.9824667,37.5675333
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000264,22,북창동.남대문시장,,서울,126.9771667,37.5609667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277101742,23,서울역교차로(경유),,서울,126.9726333,37.5571
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000026,24,숭례문,,서울,126.9744,37.5587833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277102115,25,숭례문교차로(경유),,서울,126.9754333,37.5603667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000114,26,남대문시장앞.이회영활동터,,서울,126.9787333,37.5610167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000148,27,명동입구,,서울,126.9826,37.5646833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,101000001,28,남대문세무서(중),,서울,126.9875333,37.5649667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104181,29,남산1호터널TG(경유),,서울,126.9927167,37.5557
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104179,30,한남1고가차도진입(경유),,서울,127.0023167,37.5414167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103399,31,한남IC(경유),,서울,127.0172833,37.5220333
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103392,32,반포IC(경유),,서울,127.0184333,37.5028167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103389,33,서초IC(경유),,서울,127.0256667,37.48365
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103387,34,양재IC(경유),,서울,127.0394333,37.46365
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277104178,35,청계산입구역(경유),,서울,127.0538333,37.4481833
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,서울,277103440,36,성남진입(경유),,서울,127.0661833,37.43355
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277103678,37,금토JC(경유),,성남,127.08445,37.4155
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277103148,38,판교TG(경유),,성남,127.1021333,37.3956667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000695,39,이매촌한신.서현역.AK프라자,07616,성남,127.1243667,37.3882
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000026,40,서현역.AK플라자,07169,성남,127.1242333,37.3842667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000189,41,정자역,07049,성남,127.1078833,37.36585
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000095,42,미금역.청솔마을.2001아울렛,07331,성남,127.1086,37.3507167
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,206000215,43,오리역,07057,성남,127.1087333,37.3402667
M4102,오리역,숭례문,234001159,14,광역급행형시내버스,성남,277103068,44,구미동차고지(경유),,성남,127.10525,37.3398833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,수원,203000286,1,상현역,04300,수원,127.0693167,37.2969167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,277104183,2,상현교차로(경유),,용인,127.0746667,37.30315
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,277101697,3,망현1육교(경유),,용인,127.08385,37.3104667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228001034,4,수지지역난방공사,29782,용인,127.0883833,37.3154167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228000950,5,풍덕천2동행정복지센터.현대성우아파트,29743,용인,127.0893833,37.3193167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228000911,6,한성아파트.한국아파트.현대1차아파트,29095,용인,127.09405,37.3250333
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228000883,7,동천동현대홈타운2차아파트,29116,용인,127.09795,37.3374333
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,성남,206000230,8,머내기업은행,07485,성남,127.1028667,37.3419833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,성남,277103149,9,판교TG(경유),,성남,127.1031667,37.39595
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,성남,277103679,10,금토JC(경유),,성남,127.0853167,37.4152833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103441,11,서울진입(경유),,서울,127.0665833,37.43385
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104177,12,청계산입구역(경유),,서울,127.0542,37.4483667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103388,13,양재IC(경유),,서울,127.04045,37.4632833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103390,14,서초IC(경유),,서울,127.0263333,37.4831333
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103391,15,반포IC(경유),,서울,127.0188667,37.50285
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103400,16,한남IC(경유),,서울,127.0175833,37.5224833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104182,17,한남오거리(경유),,서울,127.0076667,37.5338
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104180,18,한남1고가차도(경유),,서울,127.0037,37.5407167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104186,19,남산1호터널TG(경유),,서울,126.99315,37.55585
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000292,20,남대문세무서.국가인권위원회,,서울,126.9878,37.5652333
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,100000001,21,종로2가사거리(중),,서울,126.9877333,37.5697833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000141,22,을지로입구역.광교,72014,서울,126.9824667,37.5675333
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000264,23,북창동.남대문시장,,서울,126.9771667,37.5609667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000026,24,숭례문,,서울,126.9744,37.5587833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277102115,25,숭례문교차로(경유),,서울,126.9754333,37.5603667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000114,26,남대문시장앞.이회영활동터,,서울,126.9787333,37.5610167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000148,27,명동입구,,서울,126.9826,37.5646833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,101000001,28,남대문세무서(중),,서울,126.9875333,37.5649667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104181,29,남산1호터널TG(경유),,서울,126.9927167,37.5557
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104179,30,한남1고가차도진입(경유),,서울,127.0023167,37.5414167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103399,31,한남IC(경유),,서울,127.0172833,37.5220333
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103392,32,반포IC(경유),,서울,127.0184333,37.5028167
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103389,33,서초IC(경유),,서울,127.0256667,37.48365
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103387,34,양재IC(경유),,서울,127.0394333,37.46365
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277104178,35,청계산입구역(경유),,서울,127.0538333,37.4481833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,서울,277103440,36,성남진입(경유),,서울,127.0661833,37.43355
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,성남,277103678,37,금토JC(경유),,성남,127.08445,37.4155
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,성남,277103148,38,판교TG(경유),,성남,127.1021333,37.3956667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,성남,206000220,39,머내기업은행,07484,성남,127.1025,37.3410667
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228000905,40,동천동현대홈타운2차아파트,29111,용인,127.0975667,37.338
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228000920,41,한성아파트.한국아파트.현대1차아파트,29765,용인,127.09385,37.32475
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228002278,42,풍덕천2동행정복지센터.신정7단지,56065,용인,127.08965,37.3198
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,용인,228002146,43,수지지역난방공사,56008,용인,127.0890333,37.3161833
M4101,상현역,숭례문,234000875,14,광역급행형시내버스,수원,203000287,44,상현역,04277,수원,127.069,37.2970333
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,233001448,1,나루마을.월드반도,36678,화성,127.0765167,37.1908
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,277102522,2,새강마을사거리(경유),,화성,127.0724167,37.1930333
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,233001450,3,솔빛마을.서해.쌍용아파트,36680,화성,127.0696333,37.1958167
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,233001224,4,다은마을(중),36664,화성,127.0675833,37.1999833
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,233001219,5,메타폴리스(중),36667,화성,127.0675167,37.2037333
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,233001562,6,한빛마을(중),36668,화성,127.06905,37.2076667
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,233001281,7,예당마을.롯데캐슬(중),36672,화성,127.0720667,37.21095
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,화성,277101908,8,기흥동탄TG(경유),,화성,127.0915667,37.21655
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,용인,277102660,9,기흥휴게소(경유),,용인,127.1066167,37.23525
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,용인,277103363,10,수원신갈IC(경유),,용인,127.104,37.2657
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,용인,277103361,11,신갈JC(경유),,용인,127.1038667,37.2896667
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,용인,277103443,12,죽전(경유),,용인,127.1038167,37.3266333
M4108,나루마을.월드반도,서울역버스환승센터(6번승강장)(중),234001245,14,광역급행형시내버스,성남,277102630,13,금곡(경유),,성남,127.10355,37.3497667
