연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,
2023,9,330,204000039,산성동,운중초등학교,평일,06시~07시,904,,,
2023,9,330,204000039,산성동,운중초등학교,평일,07시~08시,1629,,,
2023,9,330,204000039,산성동,운중초등학교,평일,08시~09시,2063,,,
2023,9,330,204000039,산성동,운중초등학교,평일,09시~10시,1381,,,
2023,9,330,204000039,산성동,운중초등학교,평일,10시~11시,825,,,
2023,9,330,204000039,산성동,운중초등학교,평일,11시~12시,699,,,
2023,9,330,204000039,산성동,운중초등학교,평일,12시~13시,774,,,
2023,9,330,204000039,산성동,운중초등학교,평일,13시~14시,830,,,
2023,9,330,204000039,산성동,운중초등학교,평일,14시~15시,870,,,
2023,9,330,204000039,산성동,운중초등학교,평일,15시~16시,1305,,,
2023,9,330,204000039,산성동,운중초등학교,평일,16시~17시,1364,,,
2023,9,330,204000039,산성동,운중초등학교,평일,17시~18시,1908,,,
2023,9,330,204000039,산성동,운중초등학교,평일,18시~19시,1883,,,
2023,9,330,204000039,산성동,운중초등학교,평일,19시~20시,1449,,,
2023,9,330,204000039,산성동,운중초등학교,평일,20시~21시,1067,,,
2023,9,330,204000039,산성동,운중초등학교,평일,21시~22시,884,,,
2023,9,330,204000039,산성동,운중초등학교,평일,22시~23시,697,,,
2023,9,330,204000039,산성동,운중초등학교,평일,23시~24시,202,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,05시~06시,87,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,06시~07시,176,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,07시~08시,366,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,08시~09시,466,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,09시~10시,240,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,10시~11시,179,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,11시~12시,191,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,12시~13시,202,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,13시~14시,194,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,14시~15시,217,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,15시~16시,245,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,16시~17시,258,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,17시~18시,377,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,18시~19시,496,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,19시~20시,338,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,20시~21시,155,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,21시~22시,178,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,22시~23시,140,,,
2023,9,331,204000084,성남동대형주차장,고속철도수서역,평일,23시~24시,39,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,00시~01시,13,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,04시~05시,57,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,05시~06시,309,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,06시~07시,471,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,07시~08시,934,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,08시~09시,869,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,09시~10시,501,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,10시~11시,387,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,11시~12시,307,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,12시~13시,332,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,13시~14시,282,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,14시~15시,350,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,15시~16시,560,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,16시~17시,748,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,17시~18시,836,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,18시~19시,883,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,19시~20시,824,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,20시~21시,551,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,21시~22시,385,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,22시~23시,245,,,
2023,9,340,204000040,판교대장로동측,영원무역,평일,23시~24시,130,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,04시~05시,3,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,05시~06시,120,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,06시~07시,291,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,07시~08시,673,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,08시~09시,747,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,09시~10시,412,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,10시~11시,171,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,11시~12시,234,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,12시~13시,240,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,13시~14시,272,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,14시~15시,202,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,15시~16시,409,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,16시~17시,432,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,17시~18시,578,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,18시~19시,639,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,19시~20시,600,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,20시~21시,405,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,21시~22시,370,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,22시~23시,255,,,
2023,9,341,204000067,운중동먹거리촌,청계산입구역,평일,23시~24시,50,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,00시~01시,3,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,05시~06시,55,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,06시~07시,173,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,07시~08시,581,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,08시~09시,695,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,09시~10시,362,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,10시~11시,226,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,11시~12시,189,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,12시~13시,202,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,13시~14시,243,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,14시~15시,251,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,15시~16시,354,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,16시~17시,315,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,17시~18시,470,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,18시~19시,574,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,19시~20시,373,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,20시~21시,290,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,21시~22시,156,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,22시~23시,155,,,
2023,9,342,204000159,영원무역,청계산옛골,평일,23시~24시,38,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,00시~01시,1,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,04시~05시,72,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,05시~06시,396,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,06시~07시,803,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,07시~08시,1378,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,08시~09시,1754,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,09시~10시,1004,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,10시~11시,623,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,11시~12시,410,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,12시~13시,485,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,13시~14시,499,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,14시~15시,672,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,15시~16시,859,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,16시~17시,1001,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,17시~18시,1146,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,18시~19시,1434,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,19시~20시,923,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,20시~21시,674,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,21시~22시,590,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,22시~23시,581,,,
2023,9,350,204000044,상대원차고지,한국학중앙연구원,평일,23시~24시,307,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,00시~01시,114,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,04시~05시,1,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,05시~06시,115,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,06시~07시,278,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,07시~08시,917,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,08시~09시,1037,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,09시~10시,680,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,10시~11시,245,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,11시~12시,156,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,12시~13시,196,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,13시~14시,165,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,14시~15시,209,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,15시~16시,311,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,16시~17시,378,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,17시~18시,663,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,18시~19시,811,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,19시~20시,480,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,20시~21시,347,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,21시~22시,327,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,22시~23시,235,,,
2023,9,357,204000007,상대원차고지,삼부아파트,평일,23시~24시,193,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,05시~06시,72,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,06시~07시,87,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,07시~08시,241,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,08시~09시,403,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,09시~10시,320,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,10시~11시,120,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,11시~12시,80,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,12시~13시,99,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,13시~14시,99,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,14시~15시,78,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,15시~16시,145,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,16시~17시,146,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,17시~18시,304,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,18시~19시,407,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,19시~20시,341,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,20시~21시,160,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,21시~22시,143,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,22시~23시,105,,,
2023,9,370,204000131,고등마을아파트,백현동종점,평일,23시~24시,6,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,00시~01시,3,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,04시~05시,34,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,05시~06시,175,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,06시~07시,440,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,07시~08시,1112,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,08시~09시,1083,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,09시~10시,1025,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,10시~11시,618,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,11시~12시,352,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,12시~13시,292,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,13시~14시,300,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,14시~15시,354,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,15시~16시,466,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,16시~17시,610,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,17시~18시,1222,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,18시~19시,1196,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,19시~20시,989,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,20시~21시,677,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,21시~22시,629,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,22시~23시,556,,,
2023,9,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,23시~24시,134,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,00시~01시,6,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,05시~06시,93,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,06시~07시,155,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,07시~08시,635,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,08시~09시,622,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,09시~10시,329,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,10시~11시,150,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,11시~12시,92,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,12시~13시,117,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,13시~14시,120,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,14시~15시,90,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,15시~16시,116,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,16시~17시,252,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,17시~18시,280,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,18시~19시,443,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,19시~20시,311,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,20시~21시,216,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,21시~22시,190,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,22시~23시,64,,,
2023,9,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,23시~24시,30,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,00시~01시,8,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,05시~06시,126,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,06시~07시,527,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,07시~08시,1113,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,08시~09시,1206,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,09시~10시,767,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,10시~11시,547,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,11시~12시,387,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,12시~13시,391,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,13시~14시,455,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,14시~15시,424,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,15시~16시,536,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,16시~17시,735,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,17시~18시,1025,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,18시~19시,923,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,19시~20시,757,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,20시~21시,755,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,21시~22시,436,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,22시~23시,284,,,
2023,9,390,204000051,사송동.종점,동백역.용인세브란스병원,평일,23시~24시,163,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,00시~01시,19,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,04시~05시,4,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,05시~06시,364,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,06시~07시,849,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,07시~08시,1961,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,08시~09시,2586,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,09시~10시,1743,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,10시~11시,1045,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,11시~12시,868,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,12시~13시,841,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,13시~14시,1020,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,14시~15시,1106,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,15시~16시,1656,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,16시~17시,1825,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,17시~18시,1935,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,18시~19시,2593,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,19시~20시,1765,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,20시~21시,1122,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,21시~22시,962,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,22시~23시,825,,,
2023,9,50,204000012,선경아파트,복정역환승센터1번승강장,평일,23시~24시,251,,,
2023,9,51,204000021,사기막골,서울대병원,평일,00시~01시,31,,,
2023,9,51,204000021,사기막골,서울대병원,평일,04시~05시,356,,,
2023,9,51,204000021,사기막골,서울대병원,평일,05시~06시,1082,,,
2023,9,51,204000021,사기막골,서울대병원,평일,06시~07시,1816,,,
2023,9,51,204000021,사기막골,서울대병원,평일,07시~08시,4189,,,
2023,9,51,204000021,사기막골,서울대병원,평일,08시~09시,4881,,,
2023,9,51,204000021,사기막골,서울대병원,평일,09시~10시,3668,,,
2023,9,51,204000021,사기막골,서울대병원,평일,10시~11시,2700,,,
2023,9,51,204000021,사기막골,서울대병원,평일,11시~12시,2471,,,
2023,9,51,204000021,사기막골,서울대병원,평일,12시~13시,2717,,,
2023,9,51,204000021,사기막골,서울대병원,평일,13시~14시,2796,,,
2023,9,51,204000021,사기막골,서울대병원,평일,14시~15시,2943,,,
2023,9,51,204000021,사기막골,서울대병원,평일,15시~16시,3474,,,
2023,9,51,204000021,사기막골,서울대병원,평일,16시~17시,3954,,,
2023,9,51,204000021,사기막골,서울대병원,평일,17시~18시,4585,,,
2023,9,51,204000021,사기막골,서울대병원,평일,18시~19시,4607,,,
2023,9,51,204000021,사기막골,서울대병원,평일,19시~20시,3335,,,
2023,9,51,204000021,사기막골,서울대병원,평일,20시~21시,2469,,,
2023,9,51,204000021,사기막골,서울대병원,평일,21시~22시,2261,,,
2023,9,51,204000021,사기막골,서울대병원,평일,22시~23시,1752,,,
2023,9,51,204000021,사기막골,서울대병원,평일,23시~24시,507,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,00시~01시,15,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,04시~05시,71,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,05시~06시,433,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,06시~07시,588,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,07시~08시,1542,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,08시~09시,1864,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,09시~10시,1583,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,10시~11시,651,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,11시~12시,425,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,12시~13시,614,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,13시~14시,673,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,14시~15시,636,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,15시~16시,936,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,16시~17시,1028,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,17시~18시,1295,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,18시~19시,1688,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,19시~20시,1242,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,20시~21시,619,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,21시~22시,318,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,22시~23시,232,,,
2023,9,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,평일,23시~24시,82,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,00시~01시,324,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,01시~02시,5,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,04시~05시,23,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,05시~06시,373,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,06시~07시,963,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,07시~08시,2737,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,08시~09시,3771,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,09시~10시,2208,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,10시~11시,1523,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,11시~12시,1403,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,12시~13시,1710,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,13시~14시,1576,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,14시~15시,1703,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,15시~16시,2603,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,16시~17시,2756,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,17시~18시,3458,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,18시~19시,3569,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,19시~20시,2218,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,20시~21시,1692,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,21시~22시,1623,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,22시~23시,1205,,,
2023,9,57,204000005,선경아파트,세곡동사거리,평일,23시~24시,660,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,05시~06시,64,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,06시~07시,418,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,07시~08시,1160,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,08시~09시,1642,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,09시~10시,1277,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,10시~11시,509,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,11시~12시,359,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,12시~13시,391,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,13시~14시,596,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,14시~15시,479,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,15시~16시,665,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,16시~17시,521,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,17시~18시,925,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,18시~19시,1133,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,19시~20시,722,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,20시~21시,499,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,21시~22시,451,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,22시~23시,426,,,
2023,9,6,204000004,상대원차고지,남한산성입구.양지파출소,평일,23시~24시,51,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,00시~01시,9,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,04시~05시,2,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,05시~06시,142,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,06시~07시,339,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,07시~08시,1186,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,08시~09시,1399,,,
2023,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,평일,09시~10시,708,,,
