연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,15시~16시,287,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,16시~17시,293,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,17시~18시,337,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,18시~19시,324,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,19시~20시,217,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,20시~21시,189,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,21시~22시,172,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,22시~23시,204,,,,,
2023,11,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,23시~24시,123,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,00시~01시,4,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,05시~06시,242,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,06시~07시,505,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,07시~08시,685,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,08시~09시,1110,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,09시~10시,1240,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,10시~11시,1337,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,11시~12시,1330,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,12시~13시,1532,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,13시~14시,1596,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,14시~15시,1356,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,15시~16시,1387,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,16시~17시,1368,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,17시~18시,1447,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,18시~19시,1149,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,19시~20시,954,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,20시~21시,777,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,21시~22시,827,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,22시~23시,744,,,,,
2023,11,50,204000012,선경아파트,복정역환승센터1번승강장,주말,23시~24시,297,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,00시~01시,27,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,04시~05시,233,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,05시~06시,740,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,06시~07시,1161,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,07시~08시,1467,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,08시~09시,2138,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,09시~10시,2711,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,10시~11시,2698,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,11시~12시,2917,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,12시~13시,2992,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,13시~14시,3433,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,14시~15시,2848,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,15시~16시,3067,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,16시~17시,2922,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,17시~18시,2802,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,18시~19시,2512,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,19시~20시,2030,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,20시~21시,1756,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,21시~22시,1624,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,22시~23시,1260,,,,,
2023,11,51,204000021,사기막골,서울대병원,주말,23시~24시,652,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,00시~01시,7,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,04시~05시,69,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,05시~06시,160,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,06시~07시,213,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,07시~08시,350,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,08시~09시,278,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,09시~10시,392,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,10시~11시,420,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,11시~12시,431,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,12시~13시,534,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,13시~14시,479,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,14시~15시,462,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,15시~16시,484,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,16시~17시,454,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,17시~18시,373,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,18시~19시,353,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,19시~20시,402,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,20시~21시,238,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,21시~22시,81,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,22시~23시,89,,,,,
2023,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,23시~24시,73,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,00시~01시,253,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,04시~05시,4,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,05시~06시,224,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,06시~07시,411,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,07시~08시,629,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,08시~09시,1044,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,09시~10시,1290,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,10시~11시,1358,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,11시~12시,1698,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,12시~13시,2285,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,13시~14시,2230,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,14시~15시,2357,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,15시~16시,2143,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,16시~17시,2204,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,17시~18시,2240,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,18시~19시,2002,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,19시~20시,1432,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,20시~21시,1241,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,21시~22시,1141,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,22시~23시,873,,,,,
2023,11,57,204000005,선경아파트,세곡동사거리,주말,23시~24시,442,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,05시~06시,33,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,06시~07시,96,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,07시~08시,188,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,08시~09시,309,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,09시~10시,370,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,10시~11시,314,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,11시~12시,340,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,12시~13시,325,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,13시~14시,296,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,14시~15시,301,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,15시~16시,336,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,16시~17시,363,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,17시~18시,306,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,18시~19시,307,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,19시~20시,258,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,20시~21시,186,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,21시~22시,205,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,22시~23시,250,,,,,
2023,11,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,23시~24시,108,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,00시~01시,15,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,05시~06시,113,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,06시~07시,200,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,07시~08시,269,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,08시~09시,389,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,09시~10시,596,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,10시~11시,579,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,11시~12시,485,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,12시~13시,452,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,13시~14시,586,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,14시~15시,580,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,15시~16시,480,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,16시~17시,566,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,17시~18시,475,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,18시~19시,420,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,19시~20시,410,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,20시~21시,336,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,21시~22시,418,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,22시~23시,292,,,,,
2023,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,23시~24시,117,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,04시~05시,36,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,05시~06시,250,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,06시~07시,256,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,07시~08시,472,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,08시~09시,609,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,09시~10시,726,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,10시~11시,714,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,11시~12시,658,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,12시~13시,726,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,13시~14시,617,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,14시~15시,665,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,15시~16시,668,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,16시~17시,585,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,17시~18시,718,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,18시~19시,511,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,19시~20시,388,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,20시~21시,280,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,21시~22시,269,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,22시~23시,309,,,,,
2023,11,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,23시~24시,140,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,06시~07시,19,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,07시~08시,36,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,08시~09시,82,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,09시~10시,123,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,10시~11시,111,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,11시~12시,138,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,12시~13시,151,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,13시~14시,129,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,14시~15시,165,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,15시~16시,161,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,16시~17시,164,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,17시~18시,167,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,18시~19시,146,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,19시~20시,162,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,20시~21시,69,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,21시~22시,131,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,22시~23시,82,,,,,
2023,11,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,23시~24시,68,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,00시~01시,1,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,06시~07시,55,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,07시~08시,64,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,08시~09시,101,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,09시~10시,158,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,10시~11시,87,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,11시~12시,106,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,12시~13시,107,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,13시~14시,115,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,14시~15시,98,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,15시~16시,119,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,16시~17시,129,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,17시~18시,98,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,18시~19시,122,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,19시~20시,83,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,20시~21시,66,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,21시~22시,43,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,22시~23시,26,,,,,
2023,11,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,23시~24시,15,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,00시~01시,1,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,05시~06시,25,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,06시~07시,61,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,07시~08시,104,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,08시~09시,281,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,09시~10시,295,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,10시~11시,251,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,11시~12시,302,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,12시~13시,249,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,13시~14시,321,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,14시~15시,337,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,15시~16시,303,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,16시~17시,351,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,17시~18시,395,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,18시~19시,304,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,19시~20시,132,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,20시~21시,223,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,21시~22시,236,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,22시~23시,194,,,,,
2023,11,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,23시~24시,136,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,05시~06시,44,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,06시~07시,169,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,07시~08시,147,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,08시~09시,186,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,09시~10시,230,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,10시~11시,217,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,11시~12시,231,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,12시~13시,321,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,13시~14시,293,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,14시~15시,365,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,15시~16시,317,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,16시~17시,438,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,17시~18시,371,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,18시~19시,267,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,19시~20시,175,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,20시~21시,192,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,21시~22시,182,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,22시~23시,147,,,,,
2023,11,누리2,204000146,사송동종점,국군수도병원,주말,23시~24시,48,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,05시~06시,33,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,06시~07시,45,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,07시~08시,87,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,08시~09시,180,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,09시~10시,188,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,10시~11시,167,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,11시~12시,183,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,12시~13시,229,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,13시~14시,202,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,14시~15시,251,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,15시~16시,216,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,16시~17시,296,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,17시~18시,292,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,18시~19시,228,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,19시~20시,175,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,20시~21시,160,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,21시~22시,142,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,22시~23시,148,,,,,
2023,11,누리3,204000147,뫼루니육교,럭키타운,주말,23시~24시,22,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,05시~06시,8,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,06시~07시,7,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,07시~08시,12,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,08시~09시,40,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,09시~10시,41,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,10시~11시,27,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,11시~12시,27,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,12시~13시,42,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,13시~14시,45,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,14시~15시,37,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,15시~16시,32,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,16시~17시,49,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,17시~18시,64,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,18시~19시,61,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,19시~20시,23,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,20시~21시,23,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,21시~22시,46,,,,,
2023,11,누리4,204000155,사송동.종점,동원동,주말,22시~23시,42,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,05시~06시,18,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,06시~07시,26,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,07시~08시,1,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,08시~09시,71,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,09시~10시,22,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,11시~12시,24,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,12시~13시,14,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,13시~14시,17,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,14시~15시,35,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,15시~16시,24,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,16시~17시,21,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,17시~18시,31,,,,,
2023,12,100,204000018,사기막골,가락시장.가락시장역,주말,18시~19시,33,,,,,
2023,12,100출,204000083,산성역.포레스티아동문,남위례역.창곡교차로,주말,04시~05시,6,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,00시~01시,17,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,05시~06시,29,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,06시~07시,42,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,07시~08시,103,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,08시~09시,134,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,09시~10시,173,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,10시~11시,167,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,11시~12시,151,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,12시~13시,191,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,13시~14시,181,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,14시~15시,135,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,15시~16시,183,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,16시~17시,204,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,17시~18시,240,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,18시~19시,195,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,19시~20시,182,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,20시~21시,139,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,21시~22시,108,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,22시~23시,138,,,,,
2023,12,101,228000179,오리역,수서역5번출구,주말,23시~24시,88,,,,,
2023,12,103,204000060,도촌동9단지앞,사당역(중),주말,00시~01시,53,,,,,
2023,12,103,204000060,도촌동9단지앞,사당역(중),주말,05시~06시,44,,,,,
2023,12,103,204000060,도촌동9단지앞,사당역(중),주말,06시~07시,81,,,,,
2023,12,103,204000060,도촌동9단지앞,사당역(중),주말,07시~08시,135,,,,,
2023,12,103,204000060,도촌동9단지앞,사당역(중),주말,08시~09시,262,,,,,
2023,12,103,204000060,도촌동9단지앞,사당역(중),주말,09시~10시,334,,,,,
