노선번호_x,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명.1,x좌표,y좌표,정류소아이디2,통과노선수,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000227,16,이매역.농업기술센터.진흥아파트.동신아파트,7322,성남,127.1287667,37.3976,206000227,19,농업기술센터앞,"반디1-1(시내),75(마을),4000(시내),3330(시내),300(시내),220(시내),119(시내),누리1(시내),17-1(시내),반디1(시내),33-1(시내),반디2(시내),720-1A(시내),9607(시내),250(시내),17(시내),8109(시내),9408(서울),17-1A(시내),51(시내)","5100신흥동-김.공(시외),N5300-1(시외),N5300(시외),5300신흥동-인.공(시외)"
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000226,17,성남아트센터.태원고교,7202,성남,127.1287167,37.4014667,206000226,15,아트센터앞,"75(마을),17(시내),9408(서울),17-1A(시내),4000(시내),51(시내),3330(시내),720-1A(시내),119(시내),220(시내),33-1(시내),250(시내),9607(시내),17-1(시내),300(시내),누리1(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000108,18,야탑역.종합버스터미널(전면),7195,성남,127.1289667,37.4121,206000108,6,고속터미널,"누리1(시내),380(시내),8-1(마을),300(시내),382(시내),103(시내),250(시내),73-2(마을),73-1(마을),3-1(마을)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000148,19,장미마을,7208,성남,127.1300333,37.4137,206000148,5,야탑먹자골목입구,"250(시내),8-1(마을),누리1(시내),300(시내),380(시내),103(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000147,20,장미마을.현대아파트,7215,성남,127.1321333,37.4135167,206000147,6,현대아파트정문 건너,"103(시내),1005(시내),380(시내),250(시내),누리1(시내),300(시내),8-1(마을)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000146,21,매화마을사거리.주택단지,7230,성남,127.1350167,37.4132667,206000146,2,매화마을2단지입구건너,"300(시내),250(시내),8-1(마을)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000145,22,매화마을2단지,7235,성남,127.1365167,37.4132167,206000145,4,매화마을2단지 건너,"250(시내),300(시내),8-1(마을),103(시내),1005(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000669,23,청구빌라앞,7589,성남,127.1399667,37.4128833,206000669,4,청구빌라604동,"250(시내),1005(시내),300(시내),103(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000727,24,매화마을4단지,7632,성남,127.1421167,37.4127667,206000727,3,벽산아파트507동앞,"103(시내),1005(시내),300(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000390,25,동원.SK아파트,7375,성남,127.1440667,37.4133167,206000390,5,GS쥬우소앞,"1005(시내),300(시내),200(시내),103(시내),250(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000097,26,도촌동1단지앞,6023,성남,127.1449333,37.41425,205000097,13,도촌교,"9300(시내),1005(시내),103(시내),300(시내),380(시내),382(시내),720-1A(시내),250(시내),200(시내),3330(시내),누리1(시내),33-1(시내),240(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000268,27,도촌단지입구,6228,성남,127.1481833,37.4155,205000268,4,도촌단지입구,"720-1A(시내),382(시내),33-1(시내),300(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000096,28,도촌북로입구,6033,성남,127.1504833,37.4176,205000096,6,여수천1교,"382(시내),300(시내),720-1A(시내),1005(시내),811(시내),33-1(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000079,29,갈현동,6120,성남,127.1739,37.42265,205000079,11,성남방향,"500-1A(시내),3-1(시내),320(시내),1117(시내),500-2N(시내),32-1(시내),500-1(시내),500-2(시내),300(시내),32(시내),1005(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000267,30,성남시장례문화사업소.장례식장입구,6246,성남,127.18055,37.4238333,205000267,11,영생관리사업소 입구,"3-1(시내),1117(시내),1005(시내),300(시내),500-2(시내),500-2N(시내),500-1(시내),32-1(시내),32(시내),500-1A(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000078,100,갈현동,6129,성남,127.1757167,37.4230667,205000078,11,광주방향,"32(시내),3-1(시내),500-2(시내),32-1(시내),500-1A(시내),500-1(시내),500-2N(시내),300(시내),1005(시내),320(시내),1117(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000260,101,도촌동화훼단지,6238,성남,127.15285,37.4195833,205000260,6,화훼단지,"811(시내),1005(시내),300(시내),33-1(시내),382(시내),720-1A(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,205000099,102,도촌북로입구,6031,성남,127.1495333,37.4170667,205000099,6,도촌북로입구건너,"811(시내),1005(시내),33-1(시내),382(시내),300(시내),720-1A(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000391,103,동원.SK아파트,7374,성남,127.1432833,37.4129333,206000391,4,주공4단지앞,"250(시내),300(시내),1005(시내),8-1(마을),103(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000676,104,매화마을주공4단지,7443,성남,127.14205,37.413,206000676,4,주공4단지정문,"300(시내),8-1(마을),1005(시내),250(시내),103(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000144,105,분당아람고등학교,7305,성남,127.13835,37.41325,206000144,4,성남정보산업고등학교앞,"300(시내),8-1(마을),103(시내),250(시내),1005(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000143,106,매화마을2단지,7236,성남,127.1366833,37.4134667,206000143,4,매화마을2단지입구,"300(시내),1005(시내),250(시내),8-1(마을),103(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000142,107,장미마을.현대아파트,7217,성남,127.1323667,37.4137167,206000142,6,현대아파트 정문,"380(시내),8-1(마을),250(시내),1005(시내),누리1(시내),300(시내),103(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000141,108,장미마을,7211,성남,127.1305333,37.41395,206000141,5,야탑먹자골목입구건너,"8-1(마을),380(시내),103(시내),300(시내),250(시내),누리1(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000157,109,야탑역.종합버스터미널(전면),7201,성남,127.1285,37.4114167,206000157,38,야탑광장앞,"9(시내),3000(시내),6801(시내),17-1A(시내),330(시내),350(시내),3330(시내),75(마을),73-1(마을),73-2(마을),3-1(마을),82(마을),76(마을),9408(서울),9403(서울),220(시내),51(시내),357(시내),315(시내),4500(시내),9300(시내),341(시내),103(시내),반디1(시내),340(시내),250(시내),1005(시내),누리1(시내),반디1-1(시내),57(시내),17-1(시내),4000(시내),8201(시내),17(시내),8109(시내),9607(시내),380(시내),382(시내),55(시내),300(시내),반디2(시내),3100(시내),119(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000055,110,성남아트센터.태원고교,7198,성남,127.1281333,37.40165,206000055,15,성남아트센터건너,"누리1(시내),33-1(시내),220(시내),9607(시내),9408(서울),51(시내),3330(시내),250(시내),75(마을),4000(시내),17-1(시내),17(시내),300(시내),119(시내),720-1A(시내),17-1A(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000054,111,이매역,7197,성남,127.1280833,37.39675,206000054,19,이매촌8단지진흥A앞,"반디1(시내),17-1(시내),51(시내),720-1A(시내),17(시내),119(시내),33-1(시내),220(시내),300(시내),8109(시내),4000(시내),반디2(시내),반디1-1(시내),17-1A(시내),250(시내),9408(서울),75(마을),3330(시내),9607(시내),누리1(시내)","N5300-1(시외),N5300(시외),5300신흥동-인.공(시외),5100신흥동-김.공(시외)"
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000053,112,송림고교.이매촌성지아파트.청구아파트,7196,성남,127.1280167,37.3930333,206000053,16,이매촌청구A앞,"220(시내),4000(시내),250(시내),9607(시내),75(마을),누리3(시내),119(시내),17(시내),300(시내),9408(서울),3330(시내),720-1A(시내),17-1A(시내),누리1(시내),17-1(시내),33-1(시내),51(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000026,113,서현역.AK플라자,7169,성남,127.1242333,37.3842667,206000026,26,AK프라자앞,"반디1-1(시내),33(시내),602(마을),누리3(시내),17(시내),380(시내),522(시내),720-1A(시내),M4102(시내),220(시내),누리2(시내),522-2(시내),8109(시내),250(시내),521(시내),7007-1(시내),720-2(시내),370(시내),300(시내),102(시내),310(시내),반디1(시내),반디2(시내),720-1(시내),G8110(시내),32(마을)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000297,114,분당구청.중앙공원후문,7141,성남,127.1206167,37.3816833,206000297,10,잔디광장공원앞,"33(시내),370(시내),380(시내),520(시내),102(시내),250(시내),7007-1(시내),17(시내),300(시내),310(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000296,115,수내역.롯데백화점,7100,성남,127.11515,37.3777667,206000296,19,롯데백화점앞,"66(마을),7007-1(시내),8109(시내),반디1-1(시내),17(시내),반디2(시내),520(시내),1101(시내),300(시내),310(시내),33(시내),G8110(시내),390(시내),370(시내),380(시내),반디1(시내),250(시내),102(시내),1101N(시내),8106(시내)","5400단국대-인.공(시외),5200-1오리-김.공(시외),5200단국대-김.공(시외),5400-1오리-인.공(시외)"
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000257,116,로얄팰리스아파트,7076,성남,127.11065,37.37455,206000257,10,삼성로얄팰리스앞,"300(시내),390(시내),117(마을),1101N(시내),220(시내),520(시내),380(시내),1303(시내),1101(시내),102(시내),250(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000256,117,정자청소년수련관.분당클리닉,7050,성남,127.1078333,37.3706667,206000256,11,청소년수련원앞,"누리4(시내),300(시내),220(시내),1101N(시내),1101(시내),1303(시내),520(시내),250(시내),380(시내),117(마을),2-1(마을),105(마을),390(시내),102(시내),2(마을)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000189,118,정자역,7049,성남,127.1078833,37.36585,206000189,20,정자역 3번출구,"111(맞춤형)(마을),390(시내),300(시내),M4102(시내),8109(시내),반디1-1(시내),8100(시내),250(시내),1101N(시내),1101(시내),1303(시내),반디2(시내),520(시내),누리4(시내),8106(시내),102(시내),220(시내),117(마을),380(시내),G8110(시내),19(마을),105(마을),반디1(시내),2(마을),2-1(마을),111(마을),820(시내)","5200단국대-김.공(시외),5400-1오리-인.공(시외),5400단국대-인.공(시외),5200-1오리-김.공(시외)"
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000140,119,아데나펠리스,7053,성남,127.1078667,37.3622,206000140,11,아데나펠리스,"102(시내),1101N(시내),1101(시내),300(시내),1303(시내),820(시내),누리4(시내),390(시내),520(시내),250(시내),19(마을),380(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000097,120,상록마을(임광.보성).미켈란쉐르빌,7329,성남,127.1079333,37.3589167,206000097,15,삼성미켈란쉐르빌앞,"1101N(시내),720-1A(시내),380(시내),7007-1(시내),19(마을),820(시내),1303(시내),1101(시내),3500(시내),누리4(시내),520(시내),250(시내),300(시내),102(시내),390(시내),720-1(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000096,121,분당경영고.청솔중,7330,성남,127.1084167,37.35575,206000096,15,한라A앞,"3500(시내),1303(시내),720-1(시내),7007-1(시내),820(시내),1101N(시내),380(시내),1101(시내),720-1A(시내),누리4(시내),250(시내),300(시내),102(시내),390(시내),520(시내),19(마을)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000095,122,미금역.청솔마을.2001아울렛,7331,성남,127.1086,37.3507167,206000095,24,기업은행 / 새마을금고앞 ,"1101N(시내),720-1A(시내),M4102(시내),37(마을),G8110(시내),1101(시내),누리4(시내),390(시내),102(시내),520(시내),300(시내),810(마을),19(마을),8100(시내),32(마을),7007-1(시내),250(시내),3500(시내),116-3(시내),반디1-1(시내),반디1(시내),380(시내),8106(시내),720-1(시내),반디2(시내),1303(시내),8109(시내),820(시내)","5400-1오리-인.공(시외),5200단국대-김.공(시외),5400단국대-인.공(시외),5200-1오리-김.공(시외)"
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000094,123,까치마을건영빌라.구미도서관,7054,성남,127.1086667,37.3475,206000094,18,까치마을건영빌라앞,"720-1A(시내),820(시내),1101N(시내),520(시내),1101(시내),390(시내),7007-1(시내),300(시내),19(마을),810(마을),9409(서울),1241(시내),310(시내),1303(시내),116-3(시내),720-2(시내),102(시내),3500(시내),700-2(시내),101(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000216,124,하얀마을,7055,성남,127.1086833,37.3441167,206000216,18,삼익파크빌라2건너,"390(시내),9409(서울),720-1A(시내),1241(시내),7007-1(시내),300(시내),520(시내),3500(시내),116-3(시내),1101(시내),700-2(시내),310(시내),810(마을),101(시내),19(마을),820(시내),1101N(시내),102(시내),720-2(시내),1303(시내)",해당없음
300,오리역,은대미,206000003,13,일반형시내버스,성남,206000215,125,오리역,7057,성남,127.1087333,37.3402667,206000215,28,분당포스빌빌딩,"반디2(시내),8109(시내),60(시내),9409(서울),1101(시내),300(시내),390(시내),310(시내),720-2(시내),8100(시내),700-2(시내),102(시내),G8110(시내),19(마을),7007-1(시내),101(시내),8106(시내),1241(시내),820(시내),520(시내),1101N(시내),반디1(시내),반디1-1(시내),116-3(시내),3500(시내),1303(시내),M4102(시내),720-1A(시내)","5400단국대-인.공(시외),5400-1오리-인.공(시외),9409(서울),5200단국대-김.공(시외),5200-1오리-김.공(시외)"
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000040,1,오리역,7058,성남,127.1091833,37.3401167,206000040,29,하이프라자앞,"700-2(시내),820(시내),9409(서울),3500(시내),1241(시내),M4102(시내),116-3(시내),8106(시내),300(시내),310(시내),60(시내),반디2(시내),반디1(시내),101(시내),8109(시내),520(시내),G8110(시내),반디1-1(시내),1101N(시내),7007-1(시내),720-2(시내),8100(시내),9000-1(시내),1101(시내),102(시내),390(시내),720-1A(시내),1303(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000219,2,하얀마을.구미도서관,7060,성남,127.1091667,37.3447167,206000219,19,한라스위트빌라앞,"1101N(시내),19(마을),1241(시내),9409(서울),720-2(시내),116-3(시내),300(시내),310(시내),102(시내),9000-1(시내),1303(시내),700-2(시내),101(시내),810(마을),1101(시내),3500(시내),520(시내),820(시내),7007-1(시내),720-1A(시내),390(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000088,3,까치마을.건영빌라.2001아울렛,7332,성남,127.1091333,37.3475167,206000088,16,금성백조빌라,"3500(시내),390(시내),1303(시내),720-2(시내),33-1(시내),300(시내),520(시내),101(시내),820(시내),51(시내),7007-1(시내),1101N(시내),1101(시내),720-1A(시내),19(마을),116-3(시내),102(시내),810(마을)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000267,4,미금역,7079,성남,127.1106167,37.3498833,206000267,4,농협앞,"51(시내),720-2(시내),101(시내),33-1(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000328,5,대원사거리.까치마을,7103,성남,127.1160333,37.3517,206000328,10,구미119안전센터앞,"33-1(시내),720-2(시내),7-1(마을),9404(서울),9403(서울),9408(서울),9401(서울),9407(시내),51(시내),9000(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000327,6,더샵분당파크리버.헬스케어혁신파크,7121,성남,127.1182167,37.3542667,206000327,11,한국토지주택공사본사앞,"9408(서울),9401(서울),9404(서울),111(마을),51(시내),101(시내),720-2(시내),33-1(시내),9000(시내),9607(시내),9407(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000249,7,이마트,7133,성남,127.11925,37.3580167,206000249,3,이마트야외주차장앞,"720-2(시내),101(시내),9607(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000039,8,이마트,7140,성남,127.12055,37.3591,206000039,2,이마트앞,"101(시내),9607(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000038,9,분당중앙고등학교,7153,성남,127.1230667,37.35985,206000038,2,분당중앙고등학교,"9607(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000037,10,정든마을.우성아파트,7154,성남,127.1233167,37.3624,206000037,2,우성6단지상가건너,"101(시내),9607(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000036,11,한솔마을청구아파트,7163,성남,127.1236167,37.3640667,206000036,2,청구A건너,"9607(시내),109-1(마을),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000035,12,동국대한방병원.수내고교,7190,성남,127.1269333,37.36665,206000035,4,새마을금고앞,"101(시내),17(시내),33(시내),109-1(마을),9607(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000034,13,푸른마을신성아파트,7200,성남,127.1284667,37.3683667,206000034,4,SK주유소,"101(시내),33(시내),109-1(마을),17(시내),9607(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000033,14,분당동행정복지센터,7212,성남,127.1307333,37.3702167,206000033,4,주민센터앞,"33(시내),17(시내),101(시내),9607(시내),109-1(마을)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000685,15,샛별마을동성아파트,7807,성남,127.1333333,37.3716,206000685,3,샛별마을동성아파트 건너,"17(시내),109-1(마을),33(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000032,16,그린타운정문,7229,성남,127.13495,37.3727333,206000032,2,효자촌화성A,"9607(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000031,17,분당등기소,7239,성남,127.1368,37.3741167,206000031,2,분당등기소앞,"101(시내),9607(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000030,18,임광아파트후문,7251,성남,127.1390167,37.3756833,206000030,2,양영초교앞,"9607(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000029,19,임광아파트정문.효자촌입구.분당중앙교회,7250,성남,127.1388,37.37725,206000029,11,식당가,"1151(시내),522-2(시내),119(시내),521(시내),9607(시내),101(시내),1150(시내),17-1(시내),522(시내),1500-2(시내),17-1A(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000318,20,서현중학교,7228,성남,127.1342833,37.38125,206000318,18,서현중학교건너,"9403(서울),521(시내),1151(시내),522(시내),17-1A(시내),33-1(시내),101(시내),1150(시내),119(시내),9407(시내),1500-2(시내),17-1(시내),9000(시내),9607(시내),51(시내),522-2(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000438,21,양현보도육교,7436,성남,127.1300333,37.38415,206000438,10,시범단지삼성한신A건너 / 식당가,"522(시내),51(시내),522-2(시내),119(시내),누리2(시내),101(시내),521(시내),33-1(시내),17-1A(시내),17-1(시내),3(마을)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000316,22,이매촌한신.서현역.AK프라자,7170,성남,127.1246333,37.3884833,206000316,13,한신A앞,"누리1(시내),8106(시내),33(시내),720-2(시내),101(시내),3330(시내),310(시내),521(시내),4000(시내),602-1A(마을),75(마을),3(마을),3-1(마을),602(마을),32(마을),3500(시내),누리3(시내),370(시내),380(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000530,23,성남역.백현마을2단지,7487,성남,127.1182333,37.3921167,206000530,19,판교휴먼시아2단지A,"1151(시내),4000(시내),3500(시내),3330(시내),9401(서울),1150(시내),9000(시내),521(시내),310(시내),1500-2(시내),55(시내),3(마을),602(마을),380(시내),370(시내),누리1(시내),32(마을),75(마을),누리3(시내),7007-1(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000531,24,백현마을1단지,7488,성남,127.1145,37.3919667,206000531,23,판교서해그랑블A,"1151(시내),9000(시내),310(시내),380(시내),341(시내),9401(서울),9300(시내),3330(시내),1005(시내),1500-2(시내),32(마을),602(마을),7007-1(시내),3(마을),370(시내),76(마을),75(마을),4000(시내),누리3(시내),101(시내),521(시내),누리1(시내),55(시내),103(시내),3500(시내),1150(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000635,25,판교역동편,7576,성남,127.1131833,37.3947833,206000635,10,판교역건너,"누리1(시내),9007(시내),310(시내),602(마을),76(마을),누리3(시내),340(시내),4000(시내),55(시내),107(마을),32(마을),101(시내),누리2(시내),370(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000680,26,판교역북편,7075,성남,127.1111667,37.3963,206000680,6,신한은행,"32(마을),누리1(시내),107(마을),3100(시내),101(시내),누리3(시내),9007(시내)",5000판교-인.공(시외)
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000640,27,동안교,7450,성남,127.1098667,37.39725,206000640,6,분당내곡간도시고속화도로쪽,"380(시내),3000(시내),9007(시내),602-2B(마을),73(마을),66(마을),75(마을),602-1B(마을),107(마을),101(시내),82(마을),71(마을),602-1A(마을),3100(시내),390(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000730,28,엔씨소프트.안랩,7630,성남,127.10985,37.3995833,206000730,5,엔씨소프트앞,"66(마을),602-2B(마을),3000(시내),71(마을),3100(시내),101(시내),9007(시내),390(시내),73(마을),602-1B(마을),602-1A(마을),82(마을),107(마을)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000677,29,H스퀘어.삼환하이펙스,7034,성남,127.10985,37.4017833,206000677,4,어울공원,"66(마을),602-1B(마을),73(마을),602-2B(마을),602-1A(마을),71(마을),107(마을),3100(시내),390(시내),82(마을),9007(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000564,30,봇들육교,7510,성남,127.1076667,37.4033667,206000564,19,유라코퍼레이션건너,"73-2(마을),66(마을),602-1A(마을),602-1B(마을),73(마을),71(마을),602-2B(마을),73-1(마을),370(시내),330(시내),310(시내),누리2(시내),101(시내),4500(시내),315(시내),4000(시내),380(시내),9507(시내),357(시내),55(시내),382(시내),누리4(시내),3000(시내),9007(시내),3100(시내),350(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000540,31,삼평교,7496,성남,127.1047833,37.4041333,206000540,27,판교이노밸리클러스터건너,"P9540(출근)(시내),66(마을),73-2(마을),5600(시내),P9100(출근)(시내),357(시내),55(시내),P9530(출근)(시내),315(시내),P9301(출근)(시내),370(시내),누리2(시내),101(시내),3100(시내),P9241(출근)(시내),9409(서울),1009(시내),310(시내),P9242(출근)(시내),P9243(출근)(시내),382(시내),5700A(시내),P9302(출근)(시내),6900(시내),1007(시내),5700B(시내),1007-1(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000064,32,판교제2테크노밸리,5002,성남,127.0997333,37.4113333,204000064,20,한국도로공사본사건너,"5600(시내),P9241(출근)(시내),P9243(출근)(시내),1009(시내),5700A(시내),101(시내),370(시내),P9530(출근)(시내),P9242(출근)(시내),P9301(출근)(시내),6900(시내),P9100(출근)(시내),P9540(출근)(시내),1007-1(시내),9409(서울),1007(시내),357(시내),5700B(시내),P9302(출근)(시내),66(마을)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000200,33,나라기록관.코이카,5182,성남,127.1014167,37.41535,204000200,13,세종연구소건너,"1007(시내),5600(시내),87(마을),6900(시내),101(시내),5700B(시내),370(시내),357(시내),9409(서울),5700A(시내),66(마을),1009(시내),231(시내),1007-1(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000063,34,시흥사거리,5009,성남,127.1023167,37.4211167,204000063,12,푸주옥건너,"1007(시내),357(시내),66(마을),370(시내),6900(시내),231(시내),5700B(시내),1007-1(시내),5700A(시내),101(시내),5600(시내),87(마을),1009(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000337,35,고산근린공원,5327,성남,127.0995833,37.42575,204000337,4,풍경채아파트 앞,"101(시내),370(시내),66(마을),357(시내),231(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000265,36,연내울교차로,5238,성남,127.09405,37.4277667,204000265,4,호반써밋아파트 방면,"370(시내),101(시내),231(시내),357(시내),66(마을)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000296,37,왕남초교.호반써밋판교밸리아파트,5269,성남,127.0966667,37.4299667,204000296,7,왕남초교 건너,"370(시내),66(마을),357(시내),누리2(시내),342(시내),231(시내),341(시내),101(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000298,38,고등마을아파트,5271,성남,127.09955,37.4302667,204000298,7,장작불곰탕건너,"66(마을),341(시내),357(시내),370(시내),101(시내),231(시내),342(시내),누리2(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000046,39,등자리,5013,성남,127.1037833,37.4352667,204000046,13,등자리입구건너,"1007-1(시내),1009(시내),5600(시내),101(시내),57(시내),5700B(시내),1007(시내),357(시내),6900(시내),9408(서울),231(시내),5700A(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000223,40,공군부대제2정문.면회실,5199,성남,127.1040167,37.43805,204000223,12,서울공항입구,"1007(시내),231(시내),6900(시내),57(시내),1009(시내),5600(시내),101(시내),5700A(시내),5700B(시내),1007-1(시내),357(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000045,41,공군아파트,5014,성남,127.1043333,37.4465833,204000045,13,공군A건너,"357(시내),5700B(시내),6900(시내),5600(시내),5700A(시내),1007(시내),9408(서울),101(시내),231(시내),57(시내),1009(시내),1007-1(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000044,42,효성고등학교,5017,성남,127.10575,37.4498,204000044,13,효성중고교건너,"9408(서울),357(시내),231(시내),5600(시내),101(시내),57(시내),1007(시내),5700A(시내),6900(시내),5700B(시내),1007-1(시내),1009(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000043,43,오야동.신촌동행정복지센터,5020,성남,127.1071167,37.4552833,204000043,13,주민센터건너,"9408(서울),1009(시내),231(시내),57(시내),5700B(시내),1007(시내),5700A(시내),6900(시내),101(시내),357(시내),1007-1(시내),5600(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000042,44,신촌동앞,5022,성남,127.1077667,37.4598167,204000042,12,건너 / 서울향,"5700A(시내),6900(시내),357(시내),231(시내),101(시내),9408(서울),57(시내),1007(시내),1009(시내),5600(시내),5700B(시내)",해당없음
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000041,61,신촌동앞,5021,성남,127.1072667,37.4592167,204000041,12,럭키모노륨,"5700B(시내),1007(시내),1009(시내),5700A(시내),101(시내),6900(시내),9408(서울),5600(시내),57(시내),231(시내),357(시내)",해당없음
