노선번호_x,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명.1,x좌표,y좌표,,,,,i,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000156,112,돌마초교.야탑역.야탑1동행정복지센터,7207,성남,127.13025,37.4097167,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000155,113,탑마을주공8단지,7234,성남,127.1354167,37.4095,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000154,114,목련마을1단지.하탑중학교.중탑동사거리,7247,성남,127.1383833,37.4093667,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000153,115,주공아파트,7255,성남,127.14035,37.4089,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000152,116,성남세관.시니어산업혁신센터,7267,성남,127.1424,37.40815,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000124,117,상탑초등학교.성남시한마음복지관,7276,성남,127.1452,37.40715,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000123,118,새마을회관.대원빌라,7285,성남,127.1477833,37.4064167,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000122,119,테크노파크.아파트동,7290,성남,127.1514333,37.40475,,,,,,,,,,,
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000121,120,야탑고교.예비군훈련장,7294,성남,127.1550833,37.4053333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000233,1,상대원차고지,6217,성남,127.1791,37.4356333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000134,2,보통골동양공업사,6142,성남,127.1787833,37.4346667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000133,3,스타타워.동방렌탈,6132,성남,127.1763167,37.4345,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000240,4,SK지식산업센터,6351,성남,127.1740667,37.4351667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000201,5,국제상사,6178,성남,127.1719833,37.4359,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000199,6,파리크라상.삼영전자,6176,성남,127.1694333,37.4349167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000200,7,샤니후문,6177,성남,127.1666833,37.4333333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000129,8,상대원1동행정복지센터,6075,성남,127.1649167,37.433,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000128,9,대원터널앞사거리,6064,성남,127.16105,37.4335,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000155,10,성남자이아파트,6043,성남,127.1572167,37.4322833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000154,11,대하초등학교.중원청소년수련관,6040,성남,127.1527167,37.4305,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000153,12,아튼빌후문,6032,성남,127.14985,37.42975,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000152,13,영성중학교.하대원동행정복지센터,6024,성남,127.1453,37.4285833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000151,14,현대아파트.중원도서관,6155,성남,127.1405167,37.42905,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000121,15,중원구청,6015,성남,127.1367833,37.4307667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000120,16,(구)성남동주민센터,6163,성남,127.1338333,37.43385,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000135,17,성남농협,6006,성남,127.12995,37.4330833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000368,18,모란역5번출구,6345,성남,127.1289667,37.4309,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,205000245,19,성남시청전면,6229,성남,127.1285,37.4181667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000361,20,동부.코오롱아파트,7367,성남,127.1285167,37.4158833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000157,21,야탑역.종합버스터미널(전면),7201,성남,127.1285,37.4114167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000392,22,쌍용아파트,7386,성남,127.1284333,37.4068667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000298,23,삼환진덕아파트,7193,성남,127.12735,37.4055333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000310,24,탑마을대우아파트,7145,성남,127.1223667,37.4055833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000203,25,송현초등학교.판교이지더원2단지,5183,성남,127.1177833,37.4051833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000205,26,판교신미주아파트.봇들3단지,5185,성남,127.1154833,37.4041333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000562,27,차그룹컨소시엄,7508,성남,127.11095,37.40335,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000564,28,봇들육교,7510,성남,127.1076667,37.4033667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000566,29,이노밸리.포스코DX,7512,성남,127.1030667,37.4033667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000744,30,이노밸리A동.오콘,7666,성남,127.1005167,37.40295,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000745,31,판교PDCC.NS홈쇼핑,7474,성남,127.1007833,37.4025833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000540,32,삼평교,7496,성남,127.1047833,37.4041333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000064,33,판교제2테크노밸리,5002,성남,127.0997333,37.4113333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000200,34,나라기록관.코이카,5182,성남,127.1014167,37.41535,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000063,35,시흥사거리,5009,성남,127.1023167,37.4211167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000337,36,고산근린공원,5327,성남,127.0995833,37.42575,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000265,37,연내울교차로,5238,성남,127.09405,37.4277667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000296,38,왕남초교.호반써밋판교밸리아파트,5269,성남,127.0966667,37.4299667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000298,39,고등마을아파트,5271,성남,127.09955,37.4302667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000046,40,등자리,5013,성남,127.1037833,37.4352667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000223,41,공군부대제2정문.면회실,5199,성남,127.1040167,37.43805,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000045,42,공군아파트,5014,성남,127.1043333,37.4465833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000044,43,효성고등학교,5017,성남,127.10575,37.4498,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000043,44,오야동.신촌동행정복지센터,5020,성남,127.1071167,37.4552833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000042,45,신촌동앞,5022,성남,127.1077667,37.4598167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,122000309,46,세곡동,91154,서울,127.1101,37.4646833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,122000310,47,광연자동차학원앞,,서울,127.11635,37.4656667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,122000311,48,삼일자동차학원.강남자동차검사소,,서울,127.12105,37.46775,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,123000319,49,복정역,,서울,127.1258,37.47015,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,123000249,50,장지동,92072,서울,127.1263333,37.46915,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000113,51,복정동행정복지센터,5026,성남,127.1260833,37.4661,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000112,52,동서울대학교,5025,성남,127.1256,37.4604333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000253,53,복정파출소.복정캠퍼스맛집거리,5170,성남,127.1258667,37.4567333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000111,54,복우물.웃말입구,5028,성남,127.1262333,37.4541167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000110,55,가천대역.가천대학교,5143,성남,127.1263667,37.4497167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000023,56,수진리고개.태평고개,5029,성남,127.1267333,37.4443333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000011,57,성남수정경찰서앞,5150,성남,127.1273,37.4406667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000219,58,삼부아파트,5195,성남,127.1256,37.4395833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000217,59,삼정아파트,5197,성남,127.1217,37.4397833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000220,60,삼부아파트,5194,성남,127.1256,37.4394167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000019,61,성남수정경찰서,5033,성남,127.12765,37.4418333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000022,62,수진리고개.태평고개,5032,성남,127.1272333,37.4446667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000021,63,가천대역.가천대학교,5030,성남,127.1269333,37.4489333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000020,64,복우물.웃말입구,5031,성남,127.1268167,37.4533167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000227,65,복정파출소.복정캠퍼스맛집거리,5205,성남,127.1266667,37.4555,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000116,66,동서울대학교,5141,성남,127.1260833,37.4590333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000115,67,복정초등학교,5142,성남,127.1262167,37.4617833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000114,68,복정동행정복지센터,5027,성남,127.1266167,37.46625,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,123000343,69,복정역3번출구,,서울,127.12405,37.4697167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,122000312,70,삼일자동차학원.강남자동차검사소,,서울,127.1208667,37.4681667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,122000313,71,광연자동차학원앞,,서울,127.1187333,37.46705,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,서울,122000308,72,세곡동사거리,,서울,127.1079,37.4637167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000041,73,신촌동앞,5021,성남,127.1072667,37.4592167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000040,74,오야동.신촌동행정복지센터,5019,성남,127.1065333,37.4544,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000039,75,효성고등학교,5016,성남,127.1050167,37.4490167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000057,76,공군아파트,5012,성남,127.1036,37.4457667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000222,77,공군부대제2정문.면회실,5198,성남,127.10345,37.4386333,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000038,78,등자리,5011,성남,127.1031833,37.4341833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000299,79,고등마을아파트,5272,성남,127.0984667,37.4303833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000297,80,왕남초교.판교밸리포레자이아파트,5270,성남,127.0959833,37.4298833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000033,81,연내울교차로,5035,성남,127.0942333,37.4274833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000338,82,고산근린공원,5328,성남,127.0995833,37.4256167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000037,83,고등119안전센터,5007,성남,127.1020333,37.4246,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000061,84,시흥사거리,5006,성남,127.1019167,37.4207667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000199,85,나라기록관.코이카,5181,성남,127.101,37.4153833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,204000060,86,판교제2테크노밸리,5001,성남,127.09935,37.4116833,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000542,87,삼평교,7498,성남,127.1041667,37.4039167,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000566,88,이노밸리.포스코DX,7512,성남,127.1030667,37.4033667,,,,,,,,,,,
357,상대원차고지,삼부아파트,204000007,13,일반형시내버스,성남,206000744,89,이노밸리A동.오콘,7666,성남,127.1005167,37.40295,,,,,,,,,,,
