연도,관할지역,버스유형,정류소ID,정류소번호,정류소명,통과노선수,정류소아이디,정류소명2,정류소번호2,x좌표,y좌표,행정동,정류장명,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
2023,성남시,일반,204000105,5061,성남시의료원.신흥1동행정복지센터,13,204000105,성남시의료원.신흥1동행정복지센터,5061,127.1402167,37.4432833,신흥1동,성남시의료원.신흥1동행정복지센터,(구)시청건너,"100(시내),3-1(시내),240(시내),811(시내),330(시내),302(서울),4425(서울),200(시내),100출(시내),50(시내),220(시내),87(마을),452(서울),303(서울),10-2(마을)",해당없음
2023,성남시,일반,204000098,5295,위례평생학습관,3,204000098,위례평생학습관,5295,127.1501167,37.46895,복정동,위례평생학습관,위례주민센터앞,"200(시내),60(시내)",해당없음
2023,성남시,일반,204000107,5050,태평오거리,1,204000107,태평오거리,5050,127.1344333,37.4456167,태평2동,태평오거리,국민은행건너,"100(시내),77(마을)",해당없음
2023,성남시,일반,204000113,5026,복정동행정복지센터,16,204000113,복정동행정복지센터,5026,127.1260833,37.4661,복정동,복정동행정복지센터,주민센터건너,"32(시내),302(서울),500-2(시내),500-1(시내),100출(시내),119(시내),303(서울),500-2N(시내),357(시내),500-1A(시내),452(서울),30(시내),100(시내),4425(서울),9403(서울),1117(시내)",해당없음
2023,성남시,일반,204000284,5257,금토동삼거리,2,204000284,(임시)금토동삼거리,5257,127.0898167,37.4078,시흥동,금토동삼거리,세계농원앞,누리2(시내),해당없음
2023,성남시,일반,204000293,5266,봉화터.군부대앞,1,204000293,봉화터.군부대앞,5266,127.0784167,37.4197667,시흥동,봉화터.군부대앞,비닐하우스앞,누리2(시내),해당없음
2023,성남시,일반,206000013,0,더블트리바이힐튼호텔.한국잡월드,5,206000013,더블트리바이힐튼호텔.한국잡월드,7042,127.1063333,37.3798833,정자1동,더블트리바이힐튼호텔.한국잡월드,더블트리바이힐호텔 앞,"370(시내),누리4(시내),117(마을),220(시내)",해당없음
2023,성남시,일반,205000069,6153,모란역4번출구,24,205000069,모란역4번출구,6153,127.1295167,37.43105,성남동,모란역4번출구,뉴코아,"220(시내),500-1(시내),119(시내),500-1A(시내),9403(서울),240(시내),86(마을),500-2N(시내),3302(시내),3-3(마을),4500(시내),17-1A(시내),320(시내),32-1(시내),50(시내),반디1-1(시내),87(마을),1117(시내),32(시내),76(마을),3-1(시내),88-1(마을),반디2(시내),330(시내),500-2(시내),9607(시내),200(시내),반디1(시내),315(시내)",해당없음
2023,성남시,일반,205000021,6160,모란역2.3번출구,20,205000021,모란역2.3번출구,6160,127.1293833,37.4321,성남동,모란역2.3번출구,21세기 약국앞,"2007(시내),342(시내),88-1(마을),357(시내),87(마을),17(시내),55(시내),9(시내),8(마을),9400(시내),51(시내),17-1(시내),33(시내),350(시내),57(시내),52(시내),60(시내),333(시내),9800(시내),340(시내),382(시내),331(시내)",해당없음
2023,성남시,일반,205000212,6191,도촌3단지.스위첸파티오1단지,9,205000212,도촌3단지.스위첸파티오1단지,6191,127.1534833,37.4144667,도촌동,도촌3단지.스위첸파티오1단지,섬마을휴먼시아3단지건너,"3330(시내),103(시내),200(시내),380(시내),240(시내),811(시내),누리1(시내),9300(시내),250(시내)",해당없음
2023,성남시,일반,205000284,6254,신지교회.하늘채아파트,1,205000284,신지교회.하늘채아파트,6254,127.1464667,37.4369167,성남동,신지교회,성남알뜰판매장앞,"3-5(마을),87(마을),88(마을),811(시내)",해당없음
2023,성남시,일반,205000234,6218,상대원차고지,6,205000234,상대원차고지,6218,127.1791667,37.4355333,상대원1동,상대원차고지,차고지앞,"350(시내),303(서울),4425(서울),302(서울),6(시내),357(시내)",해당없음
2023,성남시,일반,204000139,5152,모란역.모란시장입구.풍생고,1,204000139,모란역.모란시장입구.풍생고,5152,127.1301167,37.4340667,수진2동,모란역.모란시장입구.풍생고,풍생고앞,30(시내),해당없음
2023,성남시,일반,204000128,5086,수정구청.포레스티아서문,5,204000128,수정구청.포레스티아서문,5086,127.1467667,37.4500833,신흥2동,수정구청.포레스티아서문,신흥동주공A건너,"220(시내),88-1(마을),88(마을),330(시내),200(시내),50(시내),9(시내)",해당없음
2023,성남시,일반,206000121,7294,야탑고교.예비군훈련장,3,206000121,야탑고교.예비군훈련장,7294,127.1550833,37.4053333,야탑3동,야탑고교.예비군훈련장,야탑고,"8-1(마을),82(마을),60(시내),50(시내),57(시내),8(마을)",해당없음
2023,성남시,일반,205000249,6230,성남시청후문뒤,3,205000249,성남시청후문뒤,6230,127.1262333,37.4213667,도촌동,성남시청후문뒤,시청후문건너,"342(시내),9400(시내),9800(시내),87(마을)",해당없음
2023,성남시,일반,206000101,7122,분당구청후문,1,206000101,분당구청후문,7122,127.1181667,37.3830833,수내1동,분당구청후문,분당구청후문 건너,3500(시내),해당없음
2023,성남시,일반,205000126,6058,상대원고개,3,205000126,상대원고개,6058,127.1597333,37.4401,상대원2동,상대원고개,단대오거리방향,"220(시내),7-2(마을),4425(서울),303(서울),3-5(마을)",해당없음
2023,성남시,일반,205000144,6018,성호시장,3,205000144,성호시장,6018,127.1442,37.43775,성남동,성호시장,성호시장,"33(시내),8(마을),382(시내)",해당없음
2023,성남시,일반,206000902,7780,파크뷰아파트.청소년수련관,1,206000902,파크뷰아파트.청소년수련관,7780,127.1071,37.3725167,정자1동,파크뷰아파트.청소년수련관,청소년수련관 앞,"2(마을),2-1(마을),누리4(시내),105(마을)",해당없음
2023,성남시,일반,206000601,7546,분당구청.서현역,2,206000601,분당구청.서현역,7546,127.1206833,37.3834,서현1동,분당구청.서현역,NH농협은행 분당센터앞,"누리3(시내),32(마을),602-1A(마을),3-1(마을),602(마을),누리2(시내)",해당없음
2023,성남시,일반,206000609,7412,판교동행정복지센터,5,206000609,판교동행정복지센터,7412,127.0977,37.3892167,판교동,판교동행정복지센터,판교한림A건너,"4000(시내),330(시내),9007(시내),누리4(시내),75(마을),350(시내)",해당없음
2023,성남시,일반,206000615,7555,봇들마을9단지,6,206000615,봇들마을9단지,7555,127.11695,37.398,삼평동,봇들마을9단지,금호어울림A,"9300(시내),1005(시내),76(마을),602(마을),3100(시내),341(시내),103(시내),340(시내)",해당없음
2023,성남시,일반,206000150,7003,더샵판교퍼스트파크정문,1,206000150,더샵판교퍼스트파크정문,7003,127.09445,37.3824833,운중동,더샵판교퍼스트파크정문,백현동 더샵판교퍼스트파크 정문 앞,"370(시내),117(마을),107(마을)",해당없음
2023,성남시,일반,204000315,5301,위례서일로마을동측,1,204000315,위례서일로마을동측,5301,127.1390167,37.4673333,복정동,위례서일로마을동측,베스트올 앞,86(마을),해당없음
2023,성남시,일반,206000159,7206,돌마초교.야탑역.야탑1동행정복지센터,5,206000159,돌마초교.야탑역.야탑1동행정복지센터,7206,127.13005,37.4099667,야탑1동,돌마초교.야탑역.야탑1동행정복지센터,돌마초교건너,"8(마을),33-1(시내),82(마을),50(시내),200(시내),720-1A(시내),8-1(마을),57(시내)",해당없음
2023,성남시,일반,204000018,5057,태평2동행정복지센터,2,204000018,태평2동행정복지센터,5057,127.1376,37.4470167,태평2동,태평2동행정복지센터,태평2동주민센터,"88-1(마을),9(시내),315(시내),86(마을),78(마을),77(마을)",해당없음
2023,성남시,일반,204000032,5065,남위례역.복정지구,7,204000032,남위례역.복정지구,5065,127.1412,37.4626667,복정동,남위례역.복정지구,올레KT,"50(시내),53(시내),452(서울),331(시내),200(시내),86(마을),60(시내)",해당없음
2023,성남시,일반,204000039,5016,효성고등학교,13,204000039,효성고등학교,5016,127.1050167,37.4490167,신촌동,효성고등학교,효성중고교앞,"5600(시내),5700B(시내),231(시내),9408(서울),6900(시내),101(시내),5700A(시내),1009(시내),1007-1(시내),1007(시내),57(시내),357(시내)",해당없음
2023,성남시,일반,206000016,7014,판교원마을1.2단지.판교도서관,16,206000016,판교원마을1.2단지.판교도서관,7014,127.0890667,37.3899,운중동,판교원마을1.2단지.판교도서관,원마을1단지주공휴먼시아,"341(시내),9507(시내),9409(서울),4103(시내),32(마을),75(마을),330(시내),9004(시내),350(시내),1303(시내),340(시내),9007(시내),220(시내),103(시내),4000(시내),9003(시내),누리3(시내)",해당없음
2023,성남시,일반,206000002,7018,너더리육교,12,206000002,너더리육교,7018,127.0996,37.3881,판교동,너더리육교,낙생고등학교,"9507(시내),9409(서울),누리4(시내),103(시내),340(시내),32(마을),1303(시내),9003(시내),341(시내),9004(시내),누리3(시내),220(시내)",해당없음
2023,성남시,일반,206000225,7223,탑마을주공8단지.중앙도서관,1,206000225,탑마을주공8단지.중앙도서관,7223,127.1340167,37.40885,야탑2동,탑마을주공8단지.중앙도서관,탑마을주공8단지앞,33(시내),해당없음
2023,성남시,일반,204000051,5146,한국전력,1,204000051,한국전력,5146,127.1302333,37.4445833,태평1동,한국전력,한국전력앞,"88-1(마을),9(시내),86(마을)",해당없음
2023,성남시,일반,205000007,6088,성남중원경찰서,7,205000007,성남중원경찰서.e편한세상금빛그랑메종5단지후문,6088,127.16785,37.4425167,금광1동,성남중원경찰서,놀이터앞,"57(시내),9800(시내),60(시내),3-1(시내),7(마을),720-1A(시내),33-1(시내),100(시내)",해당없음
2023,성남시,일반,206000647,7594,경남아너스빌.서판교성당,6,206000647,경남아너스빌.서판교성당,7594,127.0741333,37.38445,운중동,경남아너스빌.서판교성당,경남아너스빌A앞,"4103(시내),9409(서울),310(시내),340(시내),9507(시내),32(마을),73(마을)",해당없음
2023,성남시,일반,206000676,7443,매화마을주공4단지,4,206000676,매화마을주공4단지,7443,127.14205,37.413,야탑3동,매화마을주공4단지,주공4단지정문,"300(시내),8-1(마을),1005(시내),250(시내),103(시내)",해당없음
2023,성남시,일반,206000669,7589,청구빌라앞,4,206000669,청구빌라앞,7589,127.1399667,37.4128833,야탑3동,청구빌라앞,청구빌라604동,"250(시내),1005(시내),300(시내),103(시내)",해당없음
2023,성남시,일반,206000686,7463,궁내동,3,206000686,궁내동,7463,127.10155,37.3754,금곡동,궁내동,분당GS충전소앞,"6900(시내),1241(시내),누리1(시내)",해당없음
2023,성남시,일반,205000045,6213,남한산성입구.양지파출소,11,205000045,남한산성입구.양지파출소,6213,127.1693167,37.4624667,은행2동,남한산성입구.양지파출소,네파,"9(시내),452(서울),6(시내),88(마을),88-1(마을),55(시내),33-1(시내),51(시내),반디2(시내),240(시내),720-1A(시내),30(시내),333(시내)",해당없음
2023,성남시,일반,205000053,6079,메디칼약국,2,205000053,메디칼약국,6079,127.1661333,37.4509833,금광2동,메디칼약국,미래공인중개사,"810(시내),6(시내)",해당없음
2023,성남시,일반,205000056,6103,태영빌라3동앞,2,205000056,태영빌라3동앞,6103,127.1702833,37.4518333,금광2동,태영빌라3동앞,태영빌라앞,"6(시내),810(시내)",해당없음
2023,성남시,일반,206000195,7271,태현공원,1,206000195,태현공원,7271,127.1431833,37.3697667,분당동,태현공원,태현공원앞,"3-2(마을),520(시내)",해당없음
2023,성남시,일반,206000293,7144,수내동소방서.쌍용아파트,2,206000293,수내동소방서.쌍용아파트,7144,127.1223333,37.3670167,수내3동,수내동소방서.쌍용아파트,수내119안전센터건너,"33(시내),17(시내)",해당없음
2023,성남시,일반,206000301,7336,중앙공원.양지마을청구아파트,4,206000301,중앙공원.양지마을청구아파트,7336,127.1212333,37.37615,수내2동,중앙공원.양지마을청구아파트,중앙공원앞,"720-1(시내),220(시내),3500(시내),720-1A(시내)",해당없음
2023,성남시,일반,206000458,7433,우성상가,1,206000458,우성상가,7433,127.1322667,37.3775167,서현1동,우성상가,시범단지현대아파트402동,"3-2(마을),520(시내),3(마을)",해당없음
2023,성남시,일반,206000305,7159,아름마을.이매고교.효성선경아파트.하나은행,2,206000305,성남역.이매고교.아름마을.효성선경아파트,7159,127.1234333,37.3954667,이매2동,아름마을.이매고교.효성선경아파트.하나은행,선경A앞,"55(시내),3-1(마을),9407(시내)",해당없음
2023,성남시,일반,204000129,5078,성남초교사거리,5,204000129,성남초교사거리,5078,127.1455667,37.4472667,신흥2동,성남초교사거리,성남초교건너,"200(시내),88(마을),220(시내),330(시내),9(시내),88-1(마을),50(시내)",해당없음
2023,성남시,일반,204000130,5071,신흥시장.수정보건소,4,204000130,신흥시장.수정보건소,5071,127.1435667,37.4443833,신흥3동,신흥시장.수정보건소,신흥시장앞,"200(시내),220(시내),330(시내),87(마을),50(시내)",해당없음
2023,성남시,일반,204000154,5165,시흥동행정복지센터,7,204000154,시흥동행정복지센터,5165,127.1087167,37.4226,시흥동,시흥동행정복지센터,시흥동주민센터 건너,"342(시내),87(마을),57(시내),9400(시내),9408(서울),341(시내),누리2(시내),9800(시내)",해당없음
2023,성남시,일반,206000080,7147,서현역.분당우체국,2,206000080,서현역.분당우체국,7147,127.1228,37.3860167,서현1동,서현역.분당우체국,AK프라자문화아카데미앞,"누리3(시내),602(마을),3-1(마을),32(마을),3500(시내),602-1A(마을)",해당없음
2023,성남시,일반,204000076,5049,태평오거리,2,204000076,태평오거리,5049,127.1346,37.4462667,태평2동,태평오거리,세빈일레븐건너,"9(시내),315(시내),86(마을),88(마을)",해당없음
2023,성남시,일반,204000077,5058,태평2동행정복지센터,2,204000077,태평2동행정복지센터,5058,127.1374667,37.4471333,태평2동,태평2동행정복지센터,태평2동주민센터건너,"86(마을),88(마을),315(시내),9(시내)",해당없음
2023,성남시,일반,206000750,7662,건영아파트,1,206000750,건영아파트,7662,127.14185,37.3714333,분당동,건영아파트,장안건영105동앞,520(시내),해당없음
2023,성남시,일반,205000104,6035,대하초교,1,205000104,대하초교,6035,127.1514,37.4310333,하대원동,대하초교,대하초교앞,"811(시내),88(마을),87(마을)",해당없음
2023,성남시,일반,206000098,7083,KT.주택전시관,5,206000098,KT.주택전시관,7083,127.1124167,37.36005,정자1동,KT.주택전시관,순복음교회건너,"720-1(시내),111(맞춤형)(마을),117(마을),220(시내),720-1A(시내),7007-1(시내),3500(시내),111(마을)",해당없음
2023,성남시,일반,206000152,7267,성남세관.시니어산업혁신센터,3,206000152,성남세관.시니어산업혁신센터,7267,127.1424,37.40815,야탑3동,성남세관.시니어산업혁신센터,세관앞,"8(마을),50(시내),82(마을),8-1(마을),57(시내),200(시내)",해당없음
2023,성남시,일반,206000143,7236,매화마을2단지,4,206000143,매화마을2단지,7236,127.1366833,37.4134667,야탑3동,매화마을2단지,매화마을2단지입구,"300(시내),1005(시내),250(시내),8-1(마을),103(시내)",해당없음
2023,성남시,일반,206000117,7222,장미마을8단지.현대아파트,3,206000117,장미마을8단지.현대아파트,7222,127.1337167,37.4161667,야탑1동,장미마을8단지.현대아파트,현대A / 외환은행앞,"380(시내),누리1(시내),33(시내)",해당없음
2023,성남시,일반,206000547,7663,힐스테이트,2,206000547,힐스테이트,7663,127.0933,37.399,판교동,힐스테이트,분당구 판교동 513 1111동앞,"1007-1(시내),73(마을),4500(시내)",해당없음
2023,성남시,일반,206000553,7554,성남시운중도서관,7,206000553,성남시운중도서관,7554,127.0755333,37.3901833,운중동,성남시운중도서관,대광로제비앙A,"9409(서울),9507(시내),4500(시내),4000(시내),340(시내),73(마을),32(마을),1007-1(시내)",해당없음
2023,성남시,일반,204000012,5112,민속마을.선경아파트,5,204000012,민속마을.선경아파트,5112,127.15565,37.46245,단대동,민속마을.선경아파트,닭죽촌건너,"88(마을),88-1(마을),342(시내),33-1(시내),452(서울),9(시내)",해당없음
2023,성남시,일반,204000023,5029,수진리고개.태평고개,15,204000023,수진리고개.태평고개,5029,127.1267333,37.4443333,태평1동,수진리고개.태평고개,성남향,"357(시내),1117(시내),500-1A(시내),500-2(시내),9403(서울),500-1(시내),302(서울),500-2N(시내),303(서울),452(서울),30(시내),4425(서울),100출(시내),119(시내),32(시내)",해당없음
2023,성남시,일반,206000031,7239,분당등기소,2,206000031,분당등기소,7239,127.1368,37.3741167,서현2동,분당등기소,분당등기소앞,"101(시내),9607(시내)",해당없음
2023,성남시,일반,206000028,7301,송림고등학교.이매촌청구아파트.동신아파트,16,206000028,송림고등학교.이매촌청구아파트.동신아파트,7301,127.1284667,37.3919833,이매1동,송림고등학교.이매촌청구아파트.동신아파트,송림고등학교앞,"3330(시내),119(시내),17(시내),4000(시내),17-1(시내),누리1(시내),17-1A(시내),220(시내),33-1(시내),300(시내),9408(서울),720-1A(시내),9607(시내),250(시내),51(시내),75(마을),누리3(시내)",해당없음
2023,성남시,일반,204000298,5271,고등마을아파트,7,204000298,고등마을아파트,5271,127.09955,37.4302667,고등동,고등마을아파트,장작불곰탕건너,"66(마을),341(시내),357(시내),370(시내),101(시내),231(시내),342(시내),누리2(시내)",해당없음
2023,성남시,일반,206000427,7395,현대시범아파트,1,206000427,현대시범아파트,7395,127.1289333,37.3769167,서현1동,현대시범아파트,중앙공원건너,"602(마을),602-1A(마을),720-2(시내)",해당없음
2023,성남시,일반,206000431,7391,올림픽스포츠센터,2,206000431,올림픽스포츠센터,7391,127.1291833,37.3812667,서현1동,올림픽스포츠센터,서현초등학교,"3-1(마을),3-2(마을),3(마을),520(시내)",해당없음
2023,성남시,일반,206000388,7377,성은학교,1,206000388,성은학교,7377,127.1437,37.40895,야탑3동,성은학교,성은학교,200(시내),해당없음
2023,성남시,일반,206000392,7386,쌍용아파트,17,206000392,쌍용아파트,7386,127.1284333,37.4068667,야탑2동,쌍용아파트,탑마을쌍용진덕A앞,"9408(서울),3000(시내),341(시내),60(시내),1005(시내),357(시내),315(시내),82(마을),103(시내),350(시내),382(시내),73-2(마을),73-1(마을),3100(시내),330(시내),9300(시내),3330(시내),4500(시내),380(시내),340(시내)",해당없음
2023,성남시,일반,206000531,7488,백현마을1단지,23,206000531,백현마을1단지,7488,127.1145,37.3919667,백현동,백현마을1단지,판교서해그랑블A,"1151(시내),9000(시내),310(시내),380(시내),341(시내),9401(서울),9300(시내),3330(시내),1005(시내),1500-2(시내),32(마을),602(마을),7007-1(시내),3(마을),370(시내),76(마을),75(마을),4000(시내),누리3(시내),101(시내),521(시내),누리1(시내),55(시내),103(시내),3500(시내),1150(시내)",해당없음
2023,성남시,일반,205000120,6163,(구)성남동주민센터,5,205000120,(구)성남동주민센터,6163,127.1338333,37.43385,성남동,(구)성남동주민센터,주유소앞,"8(마을),60(시내),357(시내),33(시내),382(시내),350(시내),87(마을)",해당없음
2023,성남시,일반,205000118,6123,구공단파출소,3,205000118,구공단파출소,6123,127.17395,37.43695,상대원1동,구공단파출소,구공단파출소건너,"33(시내),382(시내),340(시내)",해당없음
2023,성남시,일반,204000045,5014,공군아파트,13,204000045,공군아파트,5014,127.1043333,37.4465833,신촌동,공군아파트,공군A건너,"357(시내),5700B(시내),6900(시내),5600(시내),5700A(시내),1007(시내),9408(서울),101(시내),231(시내),57(시내),1009(시내),1007-1(시내)",해당없음
2023,성남시,일반,206000160,7326,탑마을주공8단지,5,206000160,탑마을주공8단지,7326,127.1348333,37.4096667,야탑2동,탑마을주공8단지,탑마을주공8단지건너,"82(마을),8-1(마을),8(마을),33-1(시내),200(시내),50(시내),57(시내),720-1A(시내)",해당없음
2023,성남시,일반,206000161,7249,동신빌라.하탑중학교,3,206000161,동신빌라.하탑중학교,7249,127.13835,37.4096167,야탑3동,동신빌라.하탑중학교,동신빌라앞,"200(시내),50(시내),57(시내),82(마을),8-1(마을),8(마을)",해당없음
2023,성남시,일반,206000247,7127,정든마을.우성아파트,4,206000247,정든마을.우성아파트,7127,127.1192333,37.3628,정자3동,정든마을.우성아파트,우성4단지앞,"9408(서울),720-2(시내)",해당없음
2023,성남시,일반,206000602,7417,낙생고등학교,6,206000602,낙생고등학교,7417,127.10185,37.3870667,판교동,낙생고등학교,낙생고등학교 앞,"1241(시내),1303(시내),누리4(시내),누리1(시내),220(시내),6900(시내),107(마을)",해당없음
2023,성남시,일반,205000004,6101,하원초등학교,8,205000004,하원초등학교,6101,127.1694333,37.4472667,금광1동,하원초등학교,숭신여중입구,"17(시내),57(시내),100출(시내),3-4(마을),60(시내),3-1(시내),7(마을),17-1A(시내),17-1(시내)",해당없음
2023,성남시,일반,205000011,6053,상대원시장.새마을금고,7,205000011,상대원시장.새마을금고,6053,127.1589833,37.4370167,상대원2동,상대원시장.새마을금고,길치과,"7-2(마을),720-1A(시내),100(시내),33-1(시내),9800(시내),57(시내),3-1(시내),60(시내)",해당없음
2023,성남시,일반,205000012,6057,우리은행앞,6,205000012,우리은행앞,6057,127.1589667,37.43435,상대원1동,우리은행앞,우리은행건너,"57(시내),33-1(시내),7-2(마을),9800(시내),60(시내),3-1(시내),3-5(마을),720-1A(시내)",해당없음
2023,성남시,일반,205000014,6038,아튼빌아파트.중원청소년수련관,12,205000014,아튼빌아파트.중원청소년수련관,6038,127.1522667,37.4299,하대원동,아튼빌아파트.중원청소년수련관,하대원아튼빌아파트앞,"31-2(시내),60(시내),9800(시내),811(시내),357(시내),9400(시내),3-3(마을),302(서울),57(시내),350(시내),55(시내),31-3(시내)",해당없음
2023,성남시,일반,206000346,7350,새마을연수원사거리,1,206000346,새마을연수원사거리,7350,127.15025,37.3839,서현1동,새마을연수원사거리,카페베네,누리2(시내),해당없음
2023,성남시,일반,204000095,5289,위례평생학습관,3,204000095,위례평생학습관,5289,127.1503167,37.4692833,복정동,위례평생학습관,위례주민센터건너,"200(시내),60(시내)",해당없음
2023,성남시,일반,204000097,5060,위례자연앤래미안e편한세상.위례힐스테이트,10,204000097,위례래미안이편한세상.힐스테이트위례,5060,127.1442667,37.4671167,복정동,위례자연앤래미안e편한세상.위례힐스테이트,국방전직교육원 건너,"9202(시내),9200(시내),100출(시내),315(시내),86(마을),3420(서울),343(서울),345(서울),231(시내),50(시내),반디1-1(시내)",5500위례-인.공(시외)
2023,성남시,일반,204000119,5062,성남시의료원.신흥1동행정복지센터,13,204000119,성남시의료원.신흥1동행정복지센터,5062,127.14005,37.4435,태평2동,성남시의료원.신흥1동행정복지센터,외환은행,"10-2(마을),78(마을),87(마을),3-1(시내),810(시내),100출(시내),100(시내),50(시내),452(서울),4425(서울),303(서울),302(서울),200(시내),220(시내),240(시내),330(시내)",해당없음
2023,성남시,일반,204000285,5258,금토교회앞,1,204000285,금토교회앞,5258,127.0884833,37.4094833,시흥동,금토교회앞,금토교회 건너,누리2(시내),해당없음
2023,성남시,일반,204000290,5263,금토농장,1,204000290,금토농장,5263,127.0843333,37.41295,시흥동,금토농장,꽃사랑농원 고가밑,누리2(시내),해당없음
2023,성남시,일반,206000389,7438,성남세관후문.성은학교,1,206000389,성남세관후문.성은학교,7438,127.1433167,37.40895,야탑3동,성남세관후문.성은학교,성은학교건너,200(시내),해당없음
2023,성남시,일반,206000872,7753,대광사.구미중학교,1,206000872,대광사.구미중학교,7753,127.12465,37.3452833,구미동,대광사.구미중학교,구미중학교건너,"9607(시내),19(마을),2(마을)",해당없음
2023,성남시,일반,206000653,7587,판교포레라움아파트후문,7,206000653,판교포레라움아파트후문,7587,127.0753,37.3888833,운중동,국은교앞,주공A앞,"1007-1(시내),4500(시내),32(마을),9409(서울),9507(시내),4000(시내),73(마을),340(시내)",해당없음
2023,성남시,일반,206000672,7472,분당중앙고앞,2,206000672,분당중앙고앞,7472,127.1226333,37.35985,정자3동,분당중앙고앞,정든마을동아2차A앞,"109(마을),9607(시내),101(시내)",해당없음
2023,성남시,일반,206000658,7581,한빛교회.월든힐스아파트,7,206000658,한빛교회.월든힐스아파트,7581,127.0639667,37.39205,운중동,한빛교회.월든힐스아파트,한빛교회건너,"220(시내),341(시내),9003(시내),103(시내),9007(시내),9004(시내),350(시내)",5000판교-인.공(시외)
2023,성남시,일반,205000058,6138,근로자종합복지관,10,205000058,근로자종합복지관,6138,127.1787667,37.4385333,상대원1동,근로자종합복지관,근로자종합복지관앞,"100(시내),100출(시내),9400(시내),220(시내),55(시내),340(시내),3-1(시내),33(시내),6(시내)",해당없음
2023,성남시,일반,205000049,6211,상원초교.성남중앙병원.양지동청소년문화의집,10,205000049,상원초교.성남중앙병원.양지동청소년문화의집,6211,127.1618,37.4547833,은행2동,상원초교.성남중앙병원.양지동청소년문화의집,KB국민은행 / 상원초교,"88-1(마을),240(시내),6(시내),10-2(마을),10(마을),720-1A(시내),333(시내),30(시내),9(시내),88(마을),55(시내),33-1(시내),51(시내),10-1(마을)",해당없음
2023,성남시,일반,205000060,6131,스타타워.동방렌탈,14,205000060,스타타워.동방렌탈,6131,127.1762833,37.4343333,상대원1동,스타타워.동방렌탈,대한교과서,"350(시내),4425(서울),302(서울),6(시내),357(시내),220(시내),303(서울),100(시내),100출(시내),55(시내),3-1(시내),33(시내),340(시내)",해당없음
2023,성남시,일반,205000155,6043,성남자이아파트,12,205000155,성남자이아파트,6043,127.1572167,37.4322833,하대원동,성남자이아파트,성남자이A앞,"31-2(시내),9800(시내),811(시내),57(시내),3-3(마을),302(서울),9400(시내),350(시내),357(시내),60(시내),55(시내),31-3(시내)",해당없음
2023,성남시,일반,206000605,7548,불꽃교회,5,206000605,불꽃교회,7548,127.0979167,37.3967333,판교동,불꽃교회,불꽃교회건너,"누리4(시내),330(시내),350(시내),75(마을),4000(시내),9007(시내)",해당없음
2023,성남시,일반,206000637,7570,판교역동편,14,206000637,판교역동편,7570,127.1127,37.3953833,삼평동,판교역동편,판교역2번출구,"32(마을),66(마을),누리3(시내),누리2(시내),310(시내),602-2B(마을),340(시내),76(마을),71(마을),390(시내),누리1(시내),370(시내),9007(시내),380(시내),101(시내),107(마을),55(시내),82(마을),602(마을),602-1B(마을),3(마을),4000(시내),73(마을),75(마을),6003(시내)",해당없음
2023,성남시,일반,204000049,5147,상원여중,2,204000049,상원여중,5147,127.1596,37.4569333,단대동,상원여중,양지공영주차장앞,"342(시내),88(마을),88-1(마을),9(시내)",해당없음
2023,성남시,일반,204000199,5181,나라기록관.코이카,13,204000199,나라기록관.코이카,5181,127.101,37.4153833,시흥동,나라기록관.코이카,세종연구소앞,"5700A(시내),1009(시내),5700B(시내),87(마을),357(시내),66(마을),101(시내),6900(시내),5600(시내),1007(시내),1007-1(시내),370(시내),9409(서울),231(시내)",해당없음
2023,성남시,일반,204000204,5184,송현초등학교.판교봇들마을4단지,14,204000204,송현초등학교.판교봇들마을4단지,5184,127.1177667,37.4048833,시흥동,송현초등학교.판교봇들마을4단지,성남송현초등학교건너,"103(시내),1005(시내),357(시내),76(마을),3100(시내),82(마을),382(시내),73-2(마을),340(시내),4500(시내),341(시내),73-1(마을),350(시내),315(시내),3000(시내),330(시내),9300(시내),380(시내)",해당없음
2023,성남시,일반,204000247,5227,대왕회관,3,204000247,대왕회관,5227,127.07895,37.4305333,고등동,대왕회관,대왕회관건너,"누리2(시내),342(시내),341(시내)",해당없음
2023,성남시,일반,206000695,7616,이매촌한신.서현역.AK프라자,13,206000695,이매촌한신.서현역.AK프라자,7616,127.1243667,37.3882,서현1동,이매촌한신.서현역.AK프라자,한신A건너,"1151(시내),M4102(시내),1150(시내),9000(시내),8106(시내),9407(시내),3500(시내),1500-2(시내),G8110(시내),9403(서울),9401(서울),9000-1(시내)",해당없음
2023,성남시,일반,206000092,7086,하얀마을,2,206000092,하얀마을,7086,127.11395,37.3460333,구미1동,하얀마을,하얀마을주공6단지A앞,"2-1(마을),33-1(시내),51(시내),2(마을)",해당없음
2023,성남시,일반,205000061,6117,공단오거리.공단주유소,8,205000061,공단오거리.공단주유소,6117,127.1735667,37.43435,상대원1동,공단오거리.공단주유소,주유소건너,"3-1(시내),220(시내),6(시내),100(시내),55(시내),302(서울),303(서울),3-5(마을)",해당없음
2023,성남시,일반,206000731,7631,엔씨소프트.안랩,5,206000731,엔씨소프트.안랩,7631,127.1094667,37.3994667,삼평동,엔씨소프트.안랩,엔씨소프트건너,"9007(시내),390(시내),101(시내),602-2B(마을),3100(시내),602-1B(마을),82(마을),66(마을),71(마을),73(마을),602-1A(마을),75(마을),380(시내)",해당없음
